,LOC,DATE,PER,ORG
bam,0.9995618462562561,0.9992271065711975,0.9987149238586426,0.9995421171188354
bbj,0.9957870244979858,0.9967538118362427,0.9982168078422546,0.9965377449989319
ewe,0.9994930028915405,0.9758080840110779,0.9988138675689697,0.9988753199577332
fon,0.9987785220146179,0.9988334774971008,0.9982286095619202,0.9996626973152161
hau,0.995988130569458,0.9996501803398132,0.9982377886772156,0.9994804859161377
ibo,0.9973099827766418,0.9997823238372803,0.999045193195343,0.9997384548187256
kin,0.9977213740348816,0.9993714094161987,0.9992974400520325,0.9998244047164917
lug,0.9976604580879211,0.9984796047210693,0.997249960899353,0.9993753433227539
luo,0.9992791414260864,0.9996287822723389,0.9944955706596375,0.9992679953575134
mos,0.9981891512870789,0.9975924491882324,0.998607337474823,0.9995229244232178
nya,0.9959832429885864,0.9991301894187927,0.9990677833557129,0.9994155168533325
pcm,0.9982985854148865,0.9946574568748474,0.9991345405578613,0.9989750981330872
sna,0.9946120977401733,0.9993236064910889,0.9966375827789307,0.9992344379425049
swa,0.9996448159217834,0.998530924320221,0.9982535243034363,0.9990355968475342
tsn,0.999497652053833,0.9994163513183594,0.9985718727111816,0.9985482692718506
twi,0.9983862638473511,0.9977099895477295,0.9984970688819885,0.9996034502983093
wol,0.9976606369018555,0.9995356798171997,0.9991066455841064,0.9993993639945984
xho,0.9934929013252258,0.9993280172348022,0.999022364616394,0.9994716644287109
yor,0.9966655373573303,0.9987303018569946,0.9976025223731995,0.9993079304695129
zul,0.9977155923843384,0.9995614290237427,0.999204695224762,0.9997106194496155
