,DATE,ORG,LOC,PER
bam,0.9644856452941895,0.9612405300140381,0.9426712989807129,0.9750087261199951
bbj,0.9614360332489014,0.9775869846343994,0.9206724762916565,0.9824188351631165
ewe,0.9626264572143555,0.9835898876190186,0.9571363925933838,0.9822065830230713
fon,0.9593421816825867,0.9813007116317749,0.927852988243103,0.984619677066803
hau,0.9436866044998169,0.973915696144104,0.9219589829444885,0.9807136058807373
ibo,0.9865606427192688,0.9848105907440186,0.9408380389213562,0.9832314848899841
kin,0.9793729782104492,0.9882451295852661,0.9707260727882385,0.9787659645080566
lug,0.9633468985557556,0.9559524655342102,0.9730371832847595,0.9962018132209778
luo,0.9771163463592529,0.9789168834686279,0.9664862155914307,0.9762073755264282
mos,0.9515752792358398,0.9838973879814148,0.9423568248748779,0.985706090927124
nya,0.9754449129104614,0.9887462854385376,0.956737756729126,0.9885113835334778
pcm,0.9022554755210876,0.9472193121910095,0.9620816707611084,0.9849509596824646
sna,0.9838206171989441,0.9839804768562317,0.9424567222595215,0.9848511815071106
swa,0.9134401679039001,0.9591041207313538,0.9677008986473083,0.9750056266784668
tsn,0.9801304936408997,0.9744338989257812,0.956311821937561,0.9854178428649902
twi,0.9769489765167236,0.9890479445457458,0.9714669585227966,0.985714316368103
wol,0.9777798056602478,0.9776370525360107,0.9340469241142273,0.9832692742347717
xho,0.9795357584953308,0.9744641184806824,0.9373102784156799,0.981864869594574
yor,0.9694597721099854,0.9845685958862305,0.9239671230316162,0.9725745916366577
zul,0.9765222668647766,0.9857027530670166,0.9492353200912476,0.9801591634750366
