,DATE,ORG,LOC,PER
bam,,0.9955995678901672,0.9971674680709839,0.9982169270515442
bbj,,0.9968904852867126,0.9939786195755005,0.9976480603218079
ewe,,0.9975680708885193,0.9967573285102844,0.9982781410217285
fon,,0.9973663687705994,0.9964148998260498,0.9981244802474976
hau,,0.9969148635864258,0.9947402477264404,0.9980844855308533
ibo,,0.9980487823486328,0.9967679381370544,0.9985895156860352
kin,,0.9984638094902039,0.9982964396476746,0.9984652400016785
lug,,0.9966340065002441,0.9975202083587646,0.9983927607536316
luo,,0.9974610209465027,0.99821537733078,0.9987597465515137
mos,,0.9982790350914001,0.9971668720245361,0.9986403584480286
nya,,0.9983923435211182,0.9981727004051208,0.9991510510444641
pcm,,0.9951585531234741,0.9967436790466309,0.9986579418182373
sna,,0.9984875917434692,0.9977237582206726,0.998516857624054
swa,,0.9964768886566162,0.9948101043701172,0.9979240298271179
tsn,,0.9984464645385742,0.9970584511756897,0.998839795589447
twi,,0.9982979893684387,0.9976794123649597,0.9986299276351929
wol,,0.9980655908584595,0.9972913861274719,0.9987879991531372
xho,,0.9978556036949158,0.9972845315933228,0.997654378414154
yor,,0.9977970123291016,0.9942538738250732,
zul,,0.9984211325645447,0.9976402521133423,0.9982221126556396
