,DATE,ORG,PER,LOC,Mean
twi,,0.9691635370254517,0.894701361656189,0.9276553392410278,0.945369358332652
ibo,,0.9602921605110168,0.8849194049835205,0.9348464608192444,0.9440230895888131
fon,,0.960644543170929,0.8632171154022217,0.931465208530426,0.9413659460139725
zul,,0.9537140130996704,0.8759384155273438,0.936447262763977,0.9411669272296833
ewe,,0.9507644772529602,0.8679654598236084,0.9402000308036804,0.9410945109601291
hau,,0.959164559841156,0.8672235608100891,0.9276695251464844,0.9391042039079486
nya,,0.9496422410011292,0.8902923464775085,0.932375431060791,0.9381380913392553
mos,,0.9490485191345215,0.8700526356697083,0.9299693703651428,0.9355774555566176
tsn,,0.938215970993042,0.8811353445053101,0.930992841720581,0.9315778556859718
sna,,0.9374710321426392,0.878775417804718,0.9297917485237122,0.930526335284395
luo,,0.9257763624191284,0.8803175687789917,0.9378471970558167,0.9288970130794453
bam,,0.9168264269828796,0.8697905540466309,0.9383639097213745,0.924323209051816
lug,,0.9494369029998779,0.8488066792488098,0.906448483467102,0.9234632962154892
pcm,,0.9047731161117554,0.8804829120635986,0.9454602599143982,0.9225902478649931
kin,,0.9200919270515442,0.8741714358329773,0.9209057688713074,0.9178765416145325
xho,,0.9433152079582214,0.8612629771232605,0.8954092860221863,0.9160736090732071
wol,,0.9209988713264465,0.8842532634735107,0.9112982153892517,0.9143431501568489
swa,,0.9105650186538696,0.8795053362846375,0.917047381401062,0.9118646417024001
bbj,,0.9403671026229858,0.8834776282310486,0.8550242781639099,0.8968908944219913
yor,,0.9371500611305237,0.819116473197937,0.8065580129623413,0.8688688919229327
