,LOC,PER,ORG,DATE,Mean
lug,0.9938640787941688,0.9700274486393025,0.9944794341355615,0.9846982789368717,0.9857673101264761
nya,0.9895466779277878,0.9717839528378704,0.992516134969409,0.9798676441263053,0.9834286024653431
kin,0.9923865236285441,0.9632074891959895,0.9923931452102586,0.9841594543559874,0.9830366530976948
xho,0.9871736084232975,0.9605948709605969,0.9881406246160132,0.9897374302417756,0.9814116335604208
sna,0.9873397657925714,0.9655962017275814,0.9899337655781749,0.9826318648979305,0.9813753994990646
zul,0.9858849911091052,0.9666889912693761,0.9889709607755436,0.979218587713239,0.980190882716816
tsn,0.983592045237888,0.9657106894570009,0.9874491928205694,0.9829771836750013,0.9799322777976149
luo,0.9880132941985789,0.9641761945275644,0.9838926534975513,0.9796962716246701,0.9789446034620911
wol,0.9818184797453436,0.9722687683020205,0.9807243539621215,0.9771802886239538,0.9779979726583599
ibo,0.9855191691712967,0.964849854548393,0.9793697698838106,0.9814688960562964,0.9778019224149491
hau,0.9788281266064021,0.9674591760885317,0.9824733454620586,0.9818783673284753,0.9776597538713669
twi,0.9783095117979774,0.9624006638189315,0.9849327849360242,0.9714617882710602,0.9742761872059983
bam,0.9713230809446304,0.9669714382098504,0.9729514509632646,0.9780601003836623,0.9723265176253519
ewe,0.9707953635919855,0.9583147262847915,0.9797618415415462,0.9753318636074502,0.9710509487564434
mos,0.9712177461539996,0.9657037998513107,0.9792182527408365,0.9648096582605383,0.9702373642516713
yor,0.960505466592724,0.9629474392049253,0.9710019025719765,0.9591381234643231,0.9633982329584873
swa,0.9634942508568464,0.9538880453572212,0.9729181468677064,0.9623961619889689,0.9631741512676857
bbj,0.9570792637871792,0.9586553553801486,0.9636485654538084,0.9623615578198931,0.9604361856102572
fon,0.9657799412584297,0.9561956738072807,0.9710763396079594,0.9450533628665764,0.9595263293850615
pcm,0.9626380736903521,0.9536095266115011,0.9679048904138363,0.9467044596975374,0.9577142376033068
