,PER,DATE,ORG,LOC,Mean
kin,0.9988479608263668,0.9990320667672908,0.9992341044891605,0.9992799443823478,0.9990985191162916
sna,0.9992588212628765,0.9989872777364036,0.9994250819805113,0.9986569292372356,0.9990820275542568
nya,0.9991296843916789,0.9985633975999618,0.9993464931527232,0.9987601950696335,0.9989499425534994
luo,0.9991072929643856,0.9983664402571255,0.9991243368064215,0.9990792849025893,0.9989193387326305
lug,0.9995531173717774,0.9989208247591159,0.9977020269766519,0.9992777777020716,0.9988634367024043
twi,0.9991310144103172,0.9977039925640798,0.9992717033975654,0.9985826521073721,0.9986723406198336
tsn,0.9990959748972283,0.9987762481465091,0.9991122123614666,0.9974665775382235,0.9986127532358569
ibo,0.9989402541124196,0.9987018772538985,0.9987501166537772,0.9979076646107514,0.9985749781577117
zul,0.9987397554096104,0.9979868389058777,0.9989954620168473,0.9983670037256438,0.9985222650144948
xho,0.9988669693894733,0.9978932851199941,0.9989153768545286,0.998016812257875,0.9984231109054678
wol,0.998834424097536,0.9984979517833424,0.9983953625247989,0.9978446022976278,0.9983930851758264
mos,0.998973249222864,0.9979299287482599,0.9989434425353751,0.9970598432528923,0.9982266159398479
ewe,0.9990072565647751,0.997354970787392,0.9988308678068163,0.9973866976414338,0.9981449482001044
bam,0.9989321271362145,0.9976458012343905,0.9978787706395597,0.997526169155449,0.9979957170414034
swa,0.9991598863397181,0.9965122869089018,0.997535521993303,0.997973650941424,0.9977953365458366
pcm,0.9993382866204723,0.9954056179372429,0.9978897229903798,0.9981784122523188,0.9977030099501034
yor,0.9982071207761894,0.9970227005815705,0.998787686473745,0.9962508754187659,0.9975670958125678
hau,0.9992149946472673,0.9949264724101183,0.9983175715285356,0.9968786585272141,0.9973344242782839
bbj,0.9984378143083631,0.9958312257451848,0.9972087916364718,0.9949293884368456,0.9966018050317164
fon,0.9987690373407168,0.993515487330189,0.9978199608285486,0.9958955216804272,0.9965000017949704
