layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9763354205915646
2,xlmr,top5,twi,0.9762537532146636
2,xlmr,top5,sna,0.9734788922468754
2,xlmr,top5,luo,0.9711020055217563
2,xlmr,top5,ibo,0.971001782520715
2,xlmr,worst5,fon,0.9482511157312817
2,xlmr,worst5,hau,0.9486907085868415
2,xlmr,worst5,pcm,0.9509748747237394
2,xlmr,worst5,bbj,0.9519322911753655
2,xlmr,worst5,yor,0.9541217602693559
3,xlmr,top5,kin,0.9846510006721823
3,xlmr,top5,twi,0.9843054534233792
3,xlmr,top5,sna,0.9829218426335268
3,xlmr,top5,lug,0.9808184062575288
3,xlmr,top5,luo,0.9807952329392566
3,xlmr,worst5,hau,0.9644909620010806
3,xlmr,worst5,fon,0.9650239379353077
3,xlmr,worst5,pcm,0.9657383405329953
3,xlmr,worst5,bbj,0.9677846180034952
3,xlmr,worst5,swa,0.9680688238053528
10,xlmr,top5,kin,0.9871680055915814
10,xlmr,top5,sna,0.986643173711318
10,xlmr,top5,lug,0.9862737649281591
10,xlmr,top5,twi,0.9858456274025266
10,xlmr,top5,nya,0.9852443335814398
10,xlmr,worst5,bbj,0.9633698526360734
10,xlmr,worst5,fon,0.9662453392558583
10,xlmr,worst5,hau,0.9668297227302708
10,xlmr,worst5,pcm,0.9691149953715871
10,xlmr,worst5,swa,0.9714667695637941
12,xlmr,top5,kin,0.9990985191162916
12,xlmr,top5,sna,0.9990820275542568
12,xlmr,top5,nya,0.9989499425534994
12,xlmr,top5,luo,0.9989193387326305
12,xlmr,top5,lug,0.9988634367024043
12,xlmr,worst5,fon,0.9965000017949704
12,xlmr,worst5,bbj,0.9966018050317164
12,xlmr,worst5,hau,0.9973344242782839
12,xlmr,worst5,yor,0.9975670958125678
12,xlmr,worst5,pcm,0.9977030099501034
