,PER,LOC,ORG,DATE,SWD_mean
bam,0.007521692193677154,0.013063891569800035,0.012593916319019627,,0.011059833360832272
bbj,0.007440176828822587,0.012474738279706798,0.00808034304100147,,0.009331752716510286
ewe,0.007277087507191027,0.009654919171225629,0.007304484000542288,,0.008078830226319647
fon,0.00827599492185982,0.01229630493253353,0.007145549849155941,,0.00923928323451643
hau,0.0073760113436946995,0.014037589932740957,0.0073374181065446464,,0.0095836731276601
ibo,0.006450848958593269,0.012323799672230962,0.007006004470895277,,0.008593551033906502
kin,0.008165047293005046,0.008263611611255328,0.0067781277498397685,,0.007735595551366714
lug,0.006868604044939275,0.007216260076802428,0.008162717857885582,,0.0074158606598757615
luo,0.00728650899418426,0.008389212397560186,0.006499563132820185,,0.00739176150818821
mos,0.008609860063188535,0.011992228374765546,0.006925657561623666,,0.009175915333192583
nya,0.0066021515171996725,0.012527281577604299,0.0074603673128876835,,0.008863266802563885
pcm,0.0066187678630740265,0.007646331709111109,0.01060927249454835,,0.008291457355577828
sna,0.006617790689688263,0.014287551784946118,0.007739497236798343,,0.009548279903810908
swa,0.007854870986193419,0.006099904285292723,0.008188539020011376,,0.007381104763832506
tsn,0.00754958031257047,0.012125741782256227,0.008447712834367849,,0.009374344976398183
twi,0.006301222507318016,0.008181684990631766,0.005834155991578882,,0.006772354496509554
wol,0.007354386644692568,0.012753756624988455,0.007193403596829739,,0.009100515622170255
xho,0.010030729973550478,0.01367990966036814,0.00855705214326008,,0.010755897259059566
yor,0.010572727883300104,0.015863514019656577,0.0075827135506187915,,0.01133965181785849
zul,0.00819835471065744,0.012205674505821662,0.006977797883337189,,0.009127275699938764
