,LOC,ORG,PER,DATE
bam,0.9481247067451477,0.9557984471321106,0.9629310369491577,0.9640578031539917
bbj,0.9133257269859314,0.9769423604011536,0.9726597666740417,0.9585679173469543
ewe,0.9624924659729004,0.9841852188110352,0.9790958762168884,0.9532119035720825
fon,0.9328418970108032,0.9823328852653503,0.9756256341934204,0.9572696685791016
hau,0.9247931241989136,0.9714502692222595,0.9751637578010559,0.9320801496505737
ibo,0.9440720677375793,0.9816126823425293,0.9718879461288452,0.9804317951202393
kin,0.9682416319847107,0.9866650700569153,0.9703779220581055,0.968620777130127
lug,0.9700854420661926,0.956454336643219,0.984626054763794,0.9657779335975647
luo,0.9622880816459656,0.9798010587692261,0.9756343364715576,0.974757194519043
mos,0.9384069442749023,0.9815220236778259,0.9759643077850342,0.947719156742096
nya,0.9609298706054688,0.9858195781707764,0.9793149828910828,0.9688168168067932
pcm,0.9668570160865784,0.9665517807006836,0.9857182502746582,0.9207499623298645
sna,0.9433997869491577,0.9830954670906067,0.9808764457702637,0.9717469811439514
swa,0.9777682423591614,0.9655500054359436,0.9831136465072632,0.9214839339256287
tsn,0.9584223628044128,0.9725749492645264,0.9819737076759338,0.9721283912658691
twi,0.966018795967102,0.9898636341094971,0.9786110520362854,0.9705700278282166
wol,0.9454634189605713,0.9773350358009338,0.9731107354164124,0.9708308577537537
xho,0.9389530420303345,0.9724562764167786,0.9712124466896057,0.9719082713127136
yor,0.9187551736831665,0.9780226945877075,0.964454710483551,0.9636372327804565
zul,0.9543299674987793,0.9809801578521729,0.9733002781867981,0.9698549509048462
