,LOC,ORG,PER,DATE
bam,0.9366371035575867,0.9501779675483704,0.9580751061439514,0.9621967077255249
bbj,0.9088913202285767,0.971921443939209,0.9678986668586731,0.9548695087432861
ewe,0.9542216062545776,0.9828842282295227,0.9776377081871033,0.9515323042869568
fon,0.9253132939338684,0.9799758195877075,0.9730106592178345,0.9563549757003784
hau,0.9139121770858765,0.9681323766708374,0.9720814824104309,0.945854663848877
ibo,0.940441370010376,0.9846572279930115,0.9690611362457275,0.9820853471755981
kin,0.962945282459259,0.9857546091079712,0.9674748182296753,0.9707302451133728
lug,0.9662044644355774,0.952505886554718,0.9952993392944336,0.965186595916748
luo,0.9593987464904785,0.9780033230781555,0.9687168598175049,0.973960280418396
mos,0.9372237324714661,0.9802684187889099,0.973046600818634,0.9449055790901184
nya,0.9551611542701721,0.9837738871574402,0.9755997061729431,0.9678115248680115
pcm,0.9615433216094971,0.962205171585083,0.9819726347923279,0.9113669395446777
sna,0.9331584572792053,0.9817820191383362,0.9780508279800415,0.9708061814308167
swa,0.9745916724205017,0.9618988037109375,0.9800831079483032,0.9107044339179993
tsn,0.951917290687561,0.9664547443389893,0.9786561727523804,0.9694004654884338
twi,0.96153324842453,0.9891827702522278,0.9755282402038574,0.9719470143318176
wol,0.9380378127098083,0.9742164015769958,0.9700238704681396,0.9721407294273376
xho,0.9308337569236755,0.9702057242393494,0.9681106209754944,0.9730120301246643
yor,0.9097844362258911,0.9760847687721252,0.9621944427490234,0.9641380906105042
zul,0.9466172456741333,0.9790533185005188,0.9720266461372375,0.9700875878334045
