,LOC,ORG,PER,DATE
bam,0.9679915904998779,0.9632301330566406,0.9781579971313477,
bbj,0.9375982284545898,0.9775680899620056,0.9804837703704834,
ewe,0.9722362756729126,0.9864246249198914,0.9807755947113037,
fon,0.9542065858840942,0.9826571345329285,0.9827420115470886,
hau,0.9549257755279541,0.9780768156051636,0.9804430603981018,
ibo,0.9485164880752563,0.9847230315208435,0.9805355072021484,
kin,0.9800223708152771,0.9881952404975891,0.9815361499786377,
lug,0.9808382987976074,0.9785124659538269,0.9762003421783447,
luo,0.9749609231948853,0.9830213189125061,0.9829695820808411,
mos,0.9579534530639648,0.9835578203201294,0.9824702739715576,
nya,0.9576053619384766,0.9871245622634888,0.9870389699935913,
pcm,0.9784573912620544,0.9763723015785217,0.9870407581329346,
sna,0.9587960839271545,0.9826008677482605,0.981755256652832,
swa,0.9780094623565674,0.9743351936340332,0.9858648777008057,
tsn,0.9723758101463318,0.9797812700271606,0.9861962199211121,
twi,0.9790783524513245,0.9902690649032593,0.9864261746406555,
wol,0.9551063776016235,0.9788901805877686,0.9813376069068909,
xho,0.9587295651435852,0.9778242707252502,0.9680474400520325,
yor,0.9472366571426392,0.9745485782623291,0.9754489660263062,
zul,0.9666908979415894,0.9848703742027283,0.9777566194534302,
