,LOC,ORG,PER,DATE,Mean
kin,0.9506416907179741,0.967542652316094,0.9626864775589439,0.9494247033792592,0.9575738809930678
lug,0.9456463500918717,0.9497157096185816,0.9914177927595333,0.9345548021617485,0.9553336636579338
twi,0.9382313589672936,0.9745134346429105,0.9707637890597236,0.9373987955848353,0.9552268445636908
swa,0.9530689084924364,0.9635565525301372,0.9707864979160243,0.9271127898783559,0.9536311872042385
luo,0.9373595882875284,0.9694574425453596,0.9667380078204679,0.9399263224111446,0.9533703402661251
ibo,0.9176346206435932,0.9608430919144576,0.9632070310551836,0.9677502946598878,0.9523587595682805
sna,0.8907826286657884,0.9662518757303347,0.9623729697539468,0.9678407173281445,0.9468120478695536
nya,0.9121191979431007,0.9790257594472033,0.9456720000249309,0.9358574739617697,0.9431686078442512
tsn,0.8947872185664717,0.967022334935412,0.9598326174238285,0.9495892918375575,0.9428078656908174
zul,0.9014604309511407,0.9663294071568429,0.9389801270347296,0.9355117729454051,0.9355704345220296
xho,0.8462213274217553,0.9507822855743286,0.9580839579399542,0.9675906221296087,0.9306695482664117
hau,0.8465736586391839,0.9561206250157868,0.9617317901476345,0.9552408100602263,0.9299167209657079
wol,0.8476195879686285,0.9597111993743692,0.9553200062991912,0.938670631579605,0.9253303563054485
pcm,0.9329171761860136,0.9488176591262718,0.9716815219745565,0.846734500678929,0.9250377144914428
ewe,0.9198614773096544,0.9632804703320144,0.9657570181507933,0.8431109493399102,0.923002478783093
mos,0.867885912451034,0.9618410266272591,0.9547746682156798,0.8759894970398721,0.9151227760834613
bam,0.8808414313297462,0.9017228012290759,0.9477529245577337,0.9172209593612728,0.9118845291194573
fon,0.836889822341057,0.9417003199696462,0.9588826983177771,0.8561974114181761,0.898417563011664
yor,0.7323217596207952,0.9348205695490128,0.8950907763528699,0.8819075558197284,0.8610351653356015
bbj,0.7271822257896787,0.8676411960676446,0.9635901177794264,0.8382338304346209,0.8491618425178425
