Language,Cosine_Similarity
lug,0.9606611
xho,0.95689213
zul,0.9551641
kin,0.95487237
nya,0.92337537
sna,0.9168912
luo,0.9045089
tsn,0.8966339
hau,0.87765133
wol,0.865921
ibo,0.8491893
ewe,0.84143674
bam,0.8341819
twi,0.8338901
mos,0.8106291
swa,0.773257
pcm,0.7414285
yor,0.710237
fon,0.7096835
bbj,0.67809474
