,PER,LOC,ORG,DATE,SWD_mean
bam,0.011001796278833353,0.015241804092511302,0.016632795419354807,0.012176643693237565,0.013763259870984257
bbj,0.010424719213006028,0.019639914120489266,0.013187823518819641,0.014854937351628905,0.01452684855098596
ewe,0.010754502587587922,0.011576758266528486,0.01152457975604193,0.022315649202937493,0.014042872453273958
fon,0.012005608161416603,0.015384002813334519,0.012843881665503432,0.014296749837740208,0.01363256061949869
hau,0.010872761804421316,0.01708529329062003,0.011723892028385308,0.013104404890327714,0.013196588003438592
ibo,0.011028375079149555,0.013951598562925938,0.014521883210818487,0.010357375785133627,0.012464808159506902
kin,0.011630676892309566,0.012487973135648645,0.014757305549210287,0.012409920436766697,0.012821469003483799
lug,0.01208974570454302,0.010392929225417902,0.011120501848381537,0.010102352262038039,0.010926382260095124
luo,0.0118809657788006,0.010830085785528354,0.01612790167928324,0.011241345929192903,0.012520074793201275
mos,0.010882282123020559,0.01469207033096609,0.013106080223224126,0.013660888525009796,0.013085330300555142
nya,0.009316866180597572,0.015426409552674158,0.012006733972157235,0.01464140658663382,0.012847854073015696
pcm,0.009772814474672487,0.011103388497758715,0.014720169202519173,0.018800642552378122,0.013599253681832124
sna,0.012001233376395248,0.014417512255022302,0.012260802173841512,0.010392794283689,0.012268085522237016
swa,0.01105464156717062,0.010694116796912567,0.015758761070173932,0.014457604915151023,0.012991281087352036
tsn,0.011004194987435767,0.011606577921156713,0.01250315453580697,0.010168608511776256,0.011320633989043927
twi,0.009680362558356137,0.011271981802565278,0.011124323522381019,0.013728870082559297,0.011451384491465433
wol,0.010211073034952278,0.01663353763433406,0.013639155913551804,0.010572024754765152,0.012763947834400824
xho,0.012922443891511648,0.01921195255999919,0.01300398720013618,0.01390526423620031,0.014760911971961832
yor,0.015847725484491093,0.02256927499183803,0.013814843489853956,0.015524960695074697,0.016939201165314444
zul,0.012872423473709205,0.013202994216953812,0.012507954009379318,0.011729412064596545,0.01257819594115972
