,PER,ORG,LOC,DATE
bam,0.9860475659370422,0.9697847366333008,0.9810665249824524,
bbj,0.9866145253181458,0.9823885560035706,0.9560913443565369,
ewe,0.9807683229446411,0.9796397686004639,0.9793365001678467,
fon,0.9787393808364868,0.9833707213401794,0.9744287729263306,
hau,0.9795922636985779,0.9731435775756836,0.964146077632904,
ibo,0.9863253831863403,0.9819502234458923,0.9618880152702332,
kin,0.9832434058189392,0.9687194228172302,0.9759088158607483,
lug,0.9697900414466858,0.9721049070358276,0.9805944561958313,
luo,0.9772844910621643,0.9588198065757751,0.9849072098731995,
mos,0.9766389727592468,0.9803335666656494,0.9743926525115967,
nya,0.9907398223876953,0.9776208996772766,0.9774423837661743,
pcm,0.9893902540206909,0.9693936705589294,0.9787319302558899,
sna,0.9847834706306458,0.9735898375511169,0.9730206727981567,
swa,0.9807336926460266,0.9496044516563416,0.9806214570999146,
tsn,0.9811086058616638,0.9800121784210205,0.9743837118148804,
twi,0.9886968731880188,0.9865667223930359,0.9821842908859253,
wol,0.9864048957824707,0.9675134420394897,0.9678968191146851,
xho,0.9699243307113647,0.9723777174949646,0.9655261039733887,
yor,0.9714014530181885,0.9714981913566589,0.9395483136177063,
zul,0.9842708110809326,0.9783170223236084,0.9693842530250549,
