,PER,DATE,ORG,LOC,Mean
twi,0.9074724951492548,0.9849964041977224,0.987825629872086,0.9797866603421825,0.9650202973903115
sna,0.8964015283466433,0.9909356180006181,0.9883041348506229,0.9798760140744818,0.9638793238180916
nya,0.9000613669053756,0.98446260143419,0.9886630031672953,0.981598013625473,0.9636962462830835
kin,0.8912160298794617,0.9887587499130845,0.9861347501997318,0.9865018499355697,0.963152844981962
luo,0.8995525309929046,0.9813978603405624,0.9842083522691302,0.985417794411037,0.9626441345034085
lug,0.9003637006893153,0.9845997638716061,0.9761477173314924,0.9879701778893971,0.9622703399454527
zul,0.9047117381133778,0.9790091400262627,0.9843908577621994,0.9757366734355741,0.9609621023343535
ibo,0.8954715501209402,0.9864662823102226,0.9813021289621443,0.9782624430118845,0.9603756011012979
tsn,0.9035936468508841,0.9860605686451833,0.9850201864414826,0.9657671291285077,0.9601103827665145
ewe,0.9105154248676977,0.9773925226250939,0.9828291265726069,0.9690266089635866,0.9599409207572462
mos,0.9054940907563382,0.9788550030724308,0.9830601718424337,0.9633122250108427,0.9576803726705113
xho,0.9069176642456627,0.9714962320048117,0.9806404907655294,0.9707953332320274,0.9574624300620078
swa,0.9091405925260673,0.9601236607658686,0.981387044987271,0.9765866269019847,0.9568094812952979
wol,0.8898866438277582,0.9816785855328221,0.9750116660942276,0.9677585033224203,0.953583849694307
bam,0.8957729141800822,0.9778448386580052,0.970583246592189,0.9661994823138951,0.9526001204360428
yor,0.8917286171685131,0.9755034045785799,0.9833863912220936,0.9492092538322401,0.9499569167003568
pcm,0.9074536918816047,0.9403620385446662,0.9755552911941339,0.975848672276051,0.9498049234741139
fon,0.9033015427077487,0.9520183717481557,0.9788254931988195,0.9565973175867083,0.9476856813103581
hau,0.9040090162469813,0.9408128987664999,0.9820654498280106,0.9621010457141592,0.9472471026389127
bbj,0.9025537612542696,0.9569669690749778,0.9687635160757836,0.9479955136204413,0.9440699400063681
