,ORG,PER,DATE,LOC
bam,0.9156534075737,0.9502623677253723,0.9367067217826843,0.9049076437950134
bbj,0.9180936813354492,0.9556041359901428,0.8913695216178894,0.7951879501342773
ewe,0.9552725553512573,0.9606122970581055,0.8193601965904236,0.9170194268226624
fon,0.9402044415473938,0.9487050771713257,0.9034437537193298,0.8637280464172363
hau,0.964379072189331,0.9631392955780029,0.9526268243789673,0.8708263039588928
ibo,0.9605047106742859,0.9598253965377808,0.9696985483169556,0.8846898078918457
kin,0.9703858494758606,0.9681121110916138,0.9585867524147034,0.9626044034957886
lug,0.9579659104347229,0.987327516078949,0.9202111959457397,0.9474116563796997
luo,0.9546244144439697,0.9630501866340637,0.9585881233215332,0.9466972947120667
mos,0.9504423141479492,0.9571901559829712,0.8737210631370544,0.8967862129211426
nya,0.9726643562316895,0.9712681174278259,0.9441150426864624,0.9285705089569092
pcm,0.92168790102005,0.9585702419281006,0.8255969285964966,0.9220083355903625
sna,0.9615088701248169,0.9692457914352417,0.9683352112770081,0.9005961418151855
swa,0.930359959602356,0.9404199719429016,0.9079548716545105,0.9434440732002258
tsn,0.9464951157569885,0.9587170481681824,0.9549295902252197,0.911192774772644
twi,0.9694395065307617,0.9662902355194092,0.9309128522872925,0.9432050585746765
wol,0.9571115970611572,0.9605494737625122,0.9488329291343689,0.8859230875968933
xho,0.9535101652145386,0.9451148509979248,0.9747492074966431,0.8519642949104309
yor,0.9364666938781738,0.9013605713844299,0.9063050150871277,0.7990238070487976
zul,0.966989278793335,0.9436259269714355,0.9587486386299133,0.8999810218811035
