Language,Cosine_Similarity
lug,0.9606917
xho,0.9569101
zul,0.9554889
kin,0.95465773
nya,0.92323434
sna,0.9170268
luo,0.90454215
tsn,0.89648795
hau,0.8783537
wol,0.8660736
ibo,0.8491833
ewe,0.841269
bam,0.8347477
twi,0.8336371
mos,0.8112682
swa,0.7726093
pcm,0.742804
yor,0.71017075
fon,0.7095897
bbj,0.6779424
