,DATE,PER,ORG,LOC,Mean
kin,0.9700727339327753,0.9732498806337712,0.9848037617615722,0.9651479569140049,0.9733185833105309
twi,0.9670996311322011,0.9804650740251429,0.9871053606429712,0.9577685750725672,0.9731096602182205
sna,0.9806235772387555,0.9810278351073014,0.9813069933672365,0.9370994497649877,0.9700144638695702
lug,0.9577703421918589,0.9934428830509535,0.9548862516309801,0.9649267814860422,0.9677565645899587
ibo,0.980779793564344,0.9786412578080695,0.9689181234860225,0.9402646141703317,0.967150947257192
luo,0.9572836351267721,0.9792278476710166,0.9801158451253206,0.949863329470893,0.9666226643485005
nya,0.9632795409970236,0.9768850146176843,0.9867676425264482,0.9375857619847118,0.9661294900314669
tsn,0.9736492133321558,0.9773742212068895,0.9781410403943833,0.9232098780617274,0.963093588248789
ewe,0.9593717181816082,0.9765424124678459,0.9800451829114135,0.9357830964840055,0.9629356025112182
xho,0.9710789276853906,0.9769272086507793,0.9765256148220863,0.9240407025916852,0.9621431134374854
zul,0.9597519436585289,0.972655559070727,0.981001603134501,0.9320382958283254,0.9613618504230206
wol,0.9611077337232666,0.9776848755663903,0.9797356714859118,0.9114349396754482,0.9574908051127542
mos,0.9537418985807469,0.9832071393103773,0.9793538673501988,0.9038483157015642,0.9550378052357218
bam,0.9554755932637523,0.9752082044911337,0.9588756281810247,0.9173546932820237,0.9517285298044836
swa,0.9210968838358407,0.9731459214248727,0.958265426120681,0.9490065200847171,0.9503786878665279
yor,0.9543986511891228,0.963521797277835,0.9770172066511332,0.8929394179584623,0.9469692682691383
bbj,0.9377975871433978,0.9806025603229721,0.9705410580025109,0.8923339418424855,0.9453187868278417
fon,0.9260504237830122,0.9795209922877867,0.9722550639779833,0.8984922916222459,0.9440796929177571
pcm,0.893049120891928,0.9812946112660141,0.9548448863173997,0.9395557570558565,0.9421860938827996
hau,0.9183914092951712,0.9733823677384906,0.9725600975507525,0.8964386536901326,0.9401931320686366
