,DATE,PER,ORG,LOC,Mean
kin,0.9988722299442646,0.9988136761424121,0.9991874298623865,0.9993186596544095,0.9990479989008682
sna,0.9987207739260349,0.9992554773122216,0.9993654365341362,0.9985197633638662,0.9989653627840647
nya,0.9983568603232927,0.9990659793276417,0.9993512918610681,0.9988533983723084,0.9989068824710777
luo,0.9982329031225645,0.9991534471611543,0.9991401948951134,0.9990308817595304,0.9988893567345907
lug,0.998690406378446,0.9995034358721024,0.9974318559524328,0.999342804463184,0.9987421256665413
tsn,0.998516432150287,0.9990794399919011,0.9991016503583977,0.9974671990426498,0.9985411803858089
twi,0.9972339083672892,0.9989218277258881,0.9991209640708231,0.9985604149370051,0.9984592787752514
ibo,0.998348179071683,0.9988331545654879,0.9986552184632116,0.9978343338891894,0.998417721497393
zul,0.9977197259433983,0.9986036109442102,0.9988947373560573,0.998048317255824,0.9983165978748725
wol,0.9980820799983553,0.998817493227448,0.9982193292225844,0.9978012282082828,0.9982300326641677
xho,0.9974030034130118,0.9987256352742522,0.9985991339626751,0.9976032909457075,0.9980827658989118
ewe,0.9970102871135509,0.9988166872553043,0.9986305295804953,0.9971419191320405,0.9978998557703478
mos,0.9972638053339155,0.9988781096620285,0.9987450770586157,0.9967112538166558,0.9978995614678039
bam,0.9975186460867164,0.9987691722384447,0.997456469980206,0.99712284232923,0.9977167826586493
pcm,0.9950958648235743,0.9992385985852911,0.9976508444062457,0.9978905477038693,0.997468963879745
yor,0.9964967212628818,0.997877288035261,0.998605914221525,0.9959383143000888,0.9972295594549392
swa,0.9956721044262052,0.998810816701854,0.9972265387239464,0.9966192134071836,0.9970821683147972
hau,0.9943235617398626,0.9989596126131444,0.9974788689887729,0.9962331497648945,0.9967487982766686
fon,0.9931961905651083,0.9985389788283558,0.9973988650880096,0.9957311429963768,0.9962162943694626
bbj,0.9952406685135141,0.9981775867345776,0.9968206788607452,0.9943308042059614,0.9961424345786997
