,LOC,ORG,PER,DATE,Mean
ibo,0.9997361898422241,0.9997422099113464,0.9953793287277222,0.9956934452056885,0.9976377934217453
yor,0.9975671172142029,0.999879777431488,0.9938576817512512,0.998164713382721,0.9973673224449158
bbj,0.996396541595459,0.9998388886451721,0.9859237670898438,0.9986752867698669,0.9952086210250854
fon,0.9973989725112915,0.9964192509651184,0.9863690137863159,0.9991950392723083,0.9948455691337585
bam,0.9973994493484497,0.9924087524414062,0.9932165741920471,0.9959632754325867,0.9947470128536224
sna,0.9978939890861511,0.9989769458770752,0.9964327812194824,0.9851580262184143,0.9946154356002808
kin,0.9945803880691528,0.9951913356781006,0.9978170990943909,0.9902348518371582,0.9944559186697006
xho,0.9983217716217041,0.9950941801071167,0.9882699847221375,0.9959933161735535,0.9944198131561279
zul,0.9998285174369812,0.9998066425323486,0.9860597848892212,0.9902714490890503,0.9939915984869003
hau,0.9991908669471741,0.9881585240364075,0.9878718256950378,0.9915263056755066,0.9916868805885315
mos,0.9895789623260498,0.993837833404541,0.9829928278923035,0.9968909025192261,0.9908251315355301
luo,0.9775156378746033,0.9899260401725769,0.9993612170219421,0.9952428936958313,0.9905114471912384
wol,0.989980161190033,0.9788186550140381,0.9967764019966125,0.9929714798927307,0.9896366745233536
twi,0.989922046661377,0.9993547797203064,0.9953268766403198,0.969012975692749,0.988404169678688
swa,0.9892438650131226,0.990609347820282,0.9953927397727966,0.9769091010093689,0.9880387634038925
lug,0.9787429571151733,0.9938221573829651,0.9982490539550781,0.9748023152351379,0.9864041209220886
nya,0.9721681475639343,0.994157075881958,0.9968563914299011,0.978285014629364,0.9853666573762894
ewe,0.9994794726371765,0.9871986508369446,0.9797269105911255,0.9700710773468018,0.9841190278530121
pcm,0.9864351153373718,0.9861865043640137,0.999578058719635,0.9629753232002258,0.9837937504053116
tsn,0.9919968843460083,0.9670268893241882,0.9985018968582153,0.9763213396072388,0.9834617525339127
