,PER,LOC,DATE,ORG,Mean
nya,0.9921613335609436,0.9802162051200867,,0.9796874523162842,0.9840216636657715
twi,0.9865553975105286,0.9741095900535583,,0.9872891902923584,0.9826513926188151
fon,0.9811221361160278,0.976762056350708,,0.9845027327537537,0.9807956417401632
ewe,0.984622061252594,0.9714144468307495,,0.9832100868225098,0.9797488649686178
mos,0.9726266264915466,0.9778295159339905,,0.985260009765625,0.9785720507303873
tsn,,0.9745490550994873,,0.9816958904266357,0.9781224727630615
zul,0.9835999011993408,0.9673446416854858,,0.9825472235679626,0.9778305888175964
bbj,0.9868680238723755,0.9590161442756653,,0.9867898225784302,0.9775579969088236
wol,0.9889437556266785,0.9663234949111938,,0.9769041538238525,0.977390468120575
lug,0.9835159778594971,,,0.9680858254432678,0.9758009016513824
pcm,0.9839866757392883,0.9773369431495667,,0.9653138518333435,0.9755458235740662
sna,0.9764586687088013,0.9755925536155701,,0.9742269515991211,0.9754260579744974
kin,0.984925389289856,0.9710592031478882,,0.97024005651474,0.9754082163174947
swa,0.9875867366790771,0.9778228402137756,,0.9606385827064514,0.9753493865331014
ibo,,0.9606298208236694,,0.9836928248405457,0.9721613228321075
xho,0.9672961831092834,0.9732409119606018,,0.9752574563026428,0.971931517124176
hau,0.984065055847168,0.9508567452430725,,0.9747449159622192,0.9698889056841532
bam,0.961273193359375,0.982063353061676,,0.9641388654708862,0.9691584706306458
luo,0.9615166187286377,,,0.9687927961349487,0.9651547074317932
yor,,0.9413058161735535,,0.9780712723731995,0.9596885442733765
