,LOC,ORG,PER,DATE,Mean
ibo,0.9996002316474915,0.9998688697814941,0.999904453754425,0.9999237060546875,0.9998243153095245
hau,0.9996085166931152,0.9998364448547363,0.9999383687973022,0.9997261166572571,0.9997773617506027
bam,0.999581515789032,0.9999147653579712,0.9998336434364319,0.9997702240943909,0.9997750371694565
zul,0.9994494318962097,0.9999384880065918,0.9998365640640259,0.9998047351837158,0.9997573047876358
yor,0.9993206858634949,0.9996299743652344,0.9998986721038818,0.9999303221702576,0.9996949136257172
wol,0.9994833469390869,0.9996792674064636,0.9997266530990601,0.9998595118522644,0.9996871948242188
ewe,0.9998092651367188,0.9997608065605164,0.999743640422821,0.9993667602539062,0.9996701180934906
sna,0.9996343851089478,0.9995879530906677,0.999779999256134,0.9994828701019287,0.9996213018894196
twi,0.9998610019683838,0.9998862743377686,0.9999352693557739,0.998724102973938,0.9996016621589661
fon,0.9995070695877075,0.9994423389434814,0.9995422959327698,0.9998229742050171,0.999578669667244
nya,0.999714195728302,0.9995742440223694,0.9996932744979858,0.9992537498474121,0.9995588660240173
kin,0.9999358654022217,0.9994691014289856,0.9992486238479614,0.9994626045227051,0.9995290488004684
xho,0.9990168809890747,0.9994833469390869,0.9997397065162659,0.9994494915008545,0.9994223564863205
mos,0.9996806979179382,0.9997992515563965,0.998210072517395,0.9997454881668091,0.9993588775396347
tsn,0.9998480081558228,0.9978704452514648,0.9999019503593445,0.9995522499084473,0.9992931634187698
lug,0.9997324347496033,0.9995287656784058,0.9999873638153076,0.9979234337806702,0.9992929995059967
bbj,0.9988294839859009,0.9987009763717651,0.9998499751091003,0.9997845888137817,0.999291256070137
luo,0.9999276995658875,0.9995267987251282,0.997695803642273,0.9998732805252075,0.999255895614624
swa,0.9998813271522522,0.9940950274467468,0.9997990131378174,0.9960232377052307,0.9974496513605118
pcm,0.9998491406440735,0.9984424114227295,0.9996713399887085,0.9917400479316711,0.9974257349967957
