,LOC,PER,ORG,DATE,Mean
twi,0.9635325074195862,0.9822676777839661,0.9851495027542114,,0.9769832293192545
lug,,0.9792636036872864,0.9739198684692383,,0.9765917360782623
ewe,,0.9766780734062195,0.9757311344146729,,0.9762046039104462
pcm,0.9701092839241028,0.9801249504089355,,,0.9751171171665192
mos,,0.9702504873275757,0.9763776063919067,,0.9733140468597412
sna,0.9642730355262756,0.9776456952095032,,,0.9709593653678894
tsn,0.9628219604492188,,0.9777397513389587,,0.9702808558940887
kin,0.9663292765617371,0.9753190875053406,0.9656952619552612,,0.9691145420074463
nya,0.9626914262771606,,0.9746544361114502,,0.9686729311943054
wol,0.9587105512619019,0.9753628373146057,0.9710051417350769,,0.9683595101038615
fon,0.9508570432662964,0.9770089983940125,0.9761145710945129,,0.9679935375849406
luo,,0.9735245704650879,0.9618379473686218,,0.9676812589168549
ibo,0.9566231369972229,,0.9741090536117554,,0.9653660953044891
bam,0.9621371030807495,,0.9671980738639832,,0.9646675884723663
hau,0.9395751357078552,0.9748430252075195,0.9706690907478333,,0.9616957505544027
xho,0.9556746482849121,0.9646182060241699,,,0.960146427154541
swa,0.9640439748764038,0.9779536724090576,0.9362487196922302,,0.9594154556592306
yor,0.9364060759544373,,0.9712377786636353,,0.9538219273090363
bbj,0.9262895584106445,,0.9720052480697632,,0.9491474032402039
zul,0.9487600326538086,,,,0.9487600326538086
