,LOC,PER,ORG,DATE,Mean
nya,,,0.9655349254608154,,0.9655349254608154
wol,,,0.96529221534729,,0.96529221534729
tsn,0.9625099301338196,,0.9582559466362,,0.9603829383850098
ibo,0.9511111974716187,,0.9585366249084473,,0.954823911190033
bam,,,0.9525434374809265,,0.9525434374809265
bbj,,,0.9510683417320251,,0.9510683417320251
kin,,,0.9507222175598145,,0.9507222175598145
zul,0.9440910220146179,,,,0.9440910220146179
yor,0.9118323922157288,,0.9561545848846436,,0.9339934885501862
pcm,0.9671134948730469,0.8996944427490234,,,0.9334039688110352
lug,,0.898389995098114,0.9672813415527344,,0.9328356683254242
ewe,,0.9037210941314697,0.9586862325668335,,0.9312036633491516
mos,,0.8988251686096191,0.9619041085243225,,0.9303646385669708
luo,,0.9051980376243591,0.9533688426017761,,0.9292834401130676
twi,,0.9240654706954956,,,0.9240654706954956
xho,0.9528360366821289,0.8789265155792236,,,0.9158812761306763
fon,,0.9061077833175659,,,0.9061077833175659
sna,0.9583121538162231,0.8529879450798035,,,0.9056500494480133
swa,,0.9009686708450317,,,0.9009686708450317
hau,,0.9006713032722473,0.8769518733024597,,0.8888115882873535
