,DATE,ORG,LOC,PER,Mean
nya,0.9894230705986998,0.9907914361454857,0.987587833664868,0.9643371214238922,0.9830348654582365
kin,0.9903254876730598,0.9896667910554025,0.990580765420408,0.9610001301907214,0.982893293584898
lug,0.9891439738964696,0.9904689252692355,0.9862782159726476,0.9623358323660255,0.9820567368760945
sna,0.9928727686111875,0.990859203844349,0.9875074153176328,0.9565140641603931,0.9819383629833907
twi,0.9847119557287045,0.9894668053422048,0.9842731184912229,0.9611051654047774,0.9798892612417274
hau,0.9883572208147151,0.9843596756852632,0.9809967914264456,0.9603172222916101,0.9785077275545084
xho,0.994347002816385,0.9844282581861661,0.9827927385874963,0.9498950701176264,0.9778657674269184
ibo,0.9907464526297377,0.9750818688108815,0.9848524886669314,0.9568698004387223,0.9768876526365682
luo,0.9818148241264031,0.9843977565486199,0.9849606931377124,0.9544036969894663,0.9763942427005504
zul,0.9837813918207006,0.9864721402914994,0.9738749548245722,0.9603290329034443,0.9761143799600541
wol,0.9847765386006856,0.9803448858681953,0.9763728506228035,0.9613292997864815,0.9757058937195414
tsn,0.987099276290624,0.9811466945398216,0.9728901955971222,0.9551632852333535,0.9740748629152304
swa,0.975101946671091,0.9771858500410865,0.9746345842312303,0.9595031259215229,0.9716063767162326
bam,0.9821751755728183,0.971608612376612,0.9769780790654795,0.9547963879278047,0.9713895637356786
mos,0.9773808013076375,0.9857672902418155,0.9765879745860477,0.945334253276794,0.9712675798530737
ewe,0.9727058612556125,0.9803576745504949,0.9642715258359255,0.9524303417099734,0.9674413508380015
yor,0.9647095339449127,0.9805083454935862,0.9639222811146041,0.9587252069458055,0.9669663418747272
fon,0.9611662877457031,0.9739164148715926,0.9682100571945341,0.9437513221846842,0.9617610204991285
bbj,0.9702833118535215,0.9654053688285656,0.9562351708298498,0.9530590795223506,0.9612457327585718
pcm,0.9383405035529608,0.9743641041968973,0.9651341171770337,0.9556848487761973,0.9583808934257723
