,LOC,ORG,DATE,PER
bam,0.89337557554245,0.8978797793388367,0.9276387095451355,0.8238643407821655
bbj,0.775208592414856,0.8930720686912537,0.8739282488822937,0.8501457571983337
ewe,0.9172613024711609,0.9358102083206177,0.761052131652832,0.8372060656547546
fon,0.8468735814094543,0.9273742437362671,0.8880420923233032,0.833102822303772
hau,0.8517490029335022,0.948693573474884,0.959766685962677,0.8247644305229187
ibo,0.860710620880127,0.9555236101150513,0.9636940956115723,0.8428565859794617
kin,0.9545484781265259,0.9581806063652039,0.9540210962295532,0.8389725089073181
lug,0.9481970071792603,0.9288924932479858,0.8950249552726746,0.8329970836639404
luo,0.9411680102348328,0.9486299157142639,0.9497587084770203,0.8384525179862976
mos,0.8707950711250305,0.9335595369338989,0.8151789307594299,0.8244151473045349
nya,0.9246317148208618,0.9520617723464966,0.9378283619880676,0.8501611351966858
pcm,0.9250673055648804,0.9276139736175537,0.8115241527557373,0.8481113314628601
sna,0.8764870166778564,0.9487980604171753,0.972568929195404,0.8443531394004822
swa,0.9513078927993774,0.9345659613609314,0.9125096797943115,0.8274669051170349
tsn,0.8980644941329956,0.9295803904533386,0.954197108745575,0.8358675837516785
twi,0.932487964630127,0.9676755666732788,0.9292104244232178,0.8524372577667236
wol,0.8584792017936707,0.9401004314422607,0.9471287131309509,0.840922474861145
xho,0.8110309839248657,0.9279412031173706,0.9696527719497681,0.8473240733146667
yor,0.7408740520477295,0.9228653311729431,0.8743535876274109,0.7671098709106445
zul,0.8802565336227417,0.9454529285430908,0.9579437971115112,0.843014657497406
