,LOC,DATE,ORG,PER
bam,0.9503969550132751,0.9705372452735901,0.9655267000198364,0.8725261092185974
bbj,0.9276371598243713,0.963992714881897,0.9778509140014648,0.8936037421226501
ewe,0.9624021053314209,0.9661376476287842,0.9800769090652466,0.9038841128349304
fon,0.9351668357849121,0.9608705043792725,0.980994701385498,0.8964391350746155
hau,0.9323223829269409,0.943472683429718,0.9732024669647217,0.8966813683509827
ibo,0.9466724991798401,0.9871119260787964,0.9815168976783752,0.8906987309455872
kin,0.9706865549087524,0.9844862222671509,0.9852248430252075,0.8767258524894714
lug,0.9764960408210754,0.9684359431266785,0.95804363489151,0.890918493270874
luo,0.9710672497749329,0.983736515045166,0.9786891341209412,0.8913671374320984
mos,0.9486536383628845,0.9559923410415649,0.9802045226097107,0.8950508236885071
nya,0.9627761840820312,0.9800596237182617,0.9850263595581055,0.8898183703422546
pcm,0.9649635553359985,0.9175062775611877,0.9490493535995483,0.8870759606361389
sna,0.9545465111732483,0.9888584017753601,0.9857361912727356,0.8898633718490601
swa,0.9678210020065308,0.9255175590515137,0.9659356474876404,0.8878006339073181
tsn,0.960467517375946,0.9847692251205444,0.976775586605072,0.8944278359413147
twi,0.9707518815994263,0.9799807667732239,0.9901877641677856,0.8944907188415527
wol,0.9417217969894409,0.9811431765556335,0.9704967141151428,0.8834976553916931
xho,0.9472932815551758,0.9842453598976135,0.9749998450279236,0.8957680463790894
yor,0.9325595498085022,0.9733769297599792,0.9837325215339661,0.8816375136375427
zul,0.9569946527481079,0.9819314479827881,0.9857032299041748,0.8912457823753357
