,LOC,DATE,ORG,PER
bam,0.9288108944892883,0.9615152478218079,0.9493516087532043,0.8346981406211853
bbj,0.9092891216278076,0.9499509930610657,0.9714239239692688,0.8626815676689148
ewe,0.9405307173728943,0.9516650438308716,0.9742705821990967,0.8705161213874817
fon,0.9067310094833374,0.9408388733863831,0.9719091057777405,0.862834632396698
hau,0.8788896799087524,0.9429152607917786,0.9592707753181458,0.8552272319793701
ibo,0.9298465847969055,0.9808849096298218,0.9799206852912903,0.8633714914321899
kin,0.9540809392929077,0.9764849543571472,0.9813235998153687,0.8463202714920044
lug,0.9607227444648743,0.9549635648727417,0.9402252435684204,0.8536423444747925
luo,0.9550803899765015,0.9709895849227905,0.9727935791015625,0.8621094226837158
mos,0.9267566204071045,0.9367194175720215,0.9708046317100525,0.8616082072257996
nya,0.9415780305862427,0.9703400135040283,0.9764819741249084,0.8544167876243591
pcm,0.9406231641769409,0.9048393368721008,0.9579526782035828,0.8474591970443726
sna,0.9409453868865967,0.9829598665237427,0.9782213568687439,0.857343316078186
swa,0.9546959400177002,0.90799880027771,0.9526136517524719,0.8423960208892822
tsn,0.9365308284759521,0.9801020622253418,0.9689518809318542,0.8547222018241882
twi,0.9551188945770264,0.9660855531692505,0.984311580657959,0.8598686456680298
wol,0.9228852391242981,0.9749660491943359,0.9694902896881104,0.849504292011261
xho,0.9195546507835388,0.9761504530906677,0.9689132571220398,0.8601297736167908
yor,0.9064063429832458,0.9557326436042786,0.9705138206481934,0.8419395089149475
zul,0.9359573125839233,0.9770002365112305,0.9775479435920715,0.8584649562835693
