,LOC,DATE,ORG,PER
bam,0.9738421440124512,,0.9645597338676453,0.8899582624435425
bbj,0.9582226872444153,,0.9786726236343384,0.9034240245819092
ewe,0.9724376201629639,,0.9830644130706787,0.9210061430931091
fon,0.9714381098747253,,0.9836762547492981,0.9114057421684265
hau,0.9542384147644043,,0.9724764227867126,0.9135047197341919
ibo,0.9686296582221985,,0.9819372296333313,0.9009309411048889
kin,0.9787760972976685,,0.9856052994728088,0.8960278630256653
lug,0.971566379070282,,0.9712634682655334,0.9014085531234741
luo,0.9791284799575806,,0.968377411365509,0.8990461826324463
mos,0.9762066006660461,,0.9848259687423706,0.9156618714332581
nya,0.9759287238121033,,0.9794329404830933,0.9128924608230591
pcm,0.9672017693519592,,0.9517230987548828,0.909257709980011
sna,0.9792404770851135,,0.97996985912323,0.9083796143531799
swa,0.9534696340560913,,0.9616385698318481,0.9135801792144775
tsn,0.9729466438293457,,0.9793546199798584,0.9124351739883423
twi,0.9751338362693787,,0.9894945025444031,0.9186455607414246
wol,0.9665677547454834,,0.9797806739807129,0.9019694328308105
xho,0.9694032669067383,,0.9730340242385864,0.9091408848762512
yor,0.9525066614151001,,0.9771212339401245,0.9029932022094727
zul,0.9761888384819031,,0.9828317165374756,0.9125290513038635
