,PER,LOC,ORG,DATE,SWD_mean
bam,,0.009984258325857809,0.012798894638763159,,0.011391576482310484
bbj,,0.011804395881881646,0.009535151256386598,,0.010669773569134122
ewe,0.006666574619885068,,0.008775154856266454,,0.007720864738075761
fon,0.006279949925101391,0.010094967623444973,0.008029737598008069,,0.008134885048851478
hau,0.006713728188515233,0.010485334441000305,0.009097338417632272,,0.008765467015715936
ibo,,0.012072840142081986,0.00781357074083644,,0.009943205441459213
kin,0.00648026938415569,0.009500814897364762,0.007492106263725873,,0.007824396848415441
lug,0.008273984290099179,,0.00838934080547915,,0.008331662547789165
luo,0.008657052393573395,,0.009880150938442966,,0.00926860166600818
mos,0.0063783167188375955,,0.00952777552902262,,0.007953046123930108
nya,0.006939056966075441,0.009613546247237537,0.007788589908159338,,0.008113731040490771
pcm,0.005741400934311969,0.008871320624166401,,,0.007306360779239185
sna,0.006898314195495914,0.008439510753305512,0.008651701677990786,,0.007996508875597405
swa,0.006281565734752803,0.00711911233020146,0.012134094218708924,,0.008511590761221063
tsn,,0.01058099061538087,0.009129261051384674,,0.009855125833382772
twi,0.005527833876840305,0.00810642938631645,0.007566971465166716,,0.00706707824277449
wol,0.005984574447211344,0.008454701974187628,0.008855717907863436,,0.007764998109754136
xho,0.007705589717261319,0.009089483517527697,,,0.008397536617394508
yor,,0.010188940684201953,0.008966296641119698,,0.009577618662660825
zul,0.007066830245094025,0.008427303443568235,,,0.00774706684433113
