,ORG,LOC,PER,DATE,Mean
lug,0.8498992919921875,0.8982465267181396,0.9626014828681946,0.8142948746681213,0.8812605440616608
kin,0.8971567153930664,0.8864818215370178,0.8599072694778442,0.8740230202674866,0.8793922066688538
ibo,0.8903747797012329,0.7730178833007812,0.8531044721603394,0.8870471715927124,0.8508860766887665
twi,0.9167168140411377,0.8315597772598267,0.8796175718307495,0.7667251825332642,0.8486548364162445
nya,0.9120611548423767,0.7974833250045776,0.8553403615951538,0.8194791078567505,0.8460909873247147
luo,0.861968994140625,0.8479759693145752,0.8519197702407837,0.8217191696166992,0.8458959758281708
sna,0.8821293115615845,0.7098379731178284,0.8720835447311401,0.8880526423454285,0.8380258679389954
swa,0.8381513953208923,0.8800857663154602,0.8586896657943726,0.7536952495574951,0.832655519247055
tsn,0.8705688714981079,0.7408347129821777,0.8388137817382812,0.8528056144714355,0.8257557451725006
zul,0.8980672359466553,0.7182410359382629,0.7745006084442139,0.8537273406982422,0.8111340552568436
hau,0.8611822128295898,0.628637433052063,0.855285108089447,0.8436323404312134,0.7971842736005783
wol,0.8532008528709412,0.6450328826904297,0.8464233875274658,0.8356286883354187,0.7950714528560638
xho,0.8452746272087097,0.5944921970367432,0.8230723142623901,0.8928872346878052,0.788931593298912
ewe,0.8667357563972473,0.8008275032043457,0.8569358587265015,0.557200014591217,0.7704247832298279
bam,0.7314567565917969,0.7077313661575317,0.8355692625045776,0.7494186162948608,0.7560440003871918
pcm,0.797476589679718,0.7927373647689819,0.8474568128585815,0.508059561252594,0.7364325821399689
fon,0.8120447397232056,0.5671564340591431,0.8339884281158447,0.7083187103271484,0.7303770780563354
mos,0.8098880648612976,0.6808821558952332,0.8286139965057373,0.5558487176895142,0.7188082337379456
bbj,0.7329938411712646,0.44496768712997437,0.8337355256080627,0.6347640156745911,0.6616152673959732
yor,0.7593094110488892,0.44588205218315125,0.6738075017929077,0.6786882281303406,0.6394217982888222
