,PER,LOC,ORG,DATE,SWD_mean
bam,0.00801972834233311,0.011694624473420845,0.009769264112946985,0.009669178654348798,0.009788198895762434
bbj,0.007389443313059019,0.015727586405773764,0.009647655513617792,0.014137133721305872,0.011725454738439112
ewe,0.00735028700046314,0.009004881886539806,0.007644629127753433,0.017893368142722466,0.010473291539369711
fon,0.008024467739232932,0.013274138666929503,0.007970222131007176,0.010918558132289036,0.010046846667364662
hau,0.007311620622203918,0.013938432930444833,0.007631716904143104,0.007086928295848338,0.008992174688160048
ibo,0.007300651566765737,0.012319425134592166,0.006548994188051438,0.007280387748323847,0.008362364659433297
kin,0.00730651119738468,0.00721895277092699,0.006708202088702819,0.009352317953471356,0.007646496002621461
lug,0.004682248219523899,0.0075859425187445595,0.009041360623996297,0.012886061623248679,0.008548903246378359
luo,0.006977568119964417,0.008251438486695406,0.007548940094238787,0.008800670515938691,0.007894654304209325
mos,0.008385282369090419,0.011337513239595864,0.007463531294888526,0.014070501810238056,0.010314207178453216
nya,0.0069263888226487325,0.009677582410404284,0.0072673736431170255,0.010470351085132279,0.00858542399032558
pcm,0.006193964895828685,0.00816297106393904,0.009055608629751077,0.0162921125856883,0.009926164293801776
sna,0.007239974130243354,0.012556103531096596,0.00789570838014697,0.006978611379963695,0.008667599355362654
swa,0.00805194445183588,0.006082464640712715,0.00927861474610836,0.012126284134865273,0.008884826993380557
tsn,0.007014159420577926,0.009072325357010413,0.008623801396424824,0.0082441011472838,0.00823859683032424
twi,0.0061671450425819785,0.007691797990446503,0.0062244302157523634,0.010461627840413712,0.007636250272298639
wol,0.00781530586664303,0.012437459557986585,0.007545952263171785,0.010453909117131843,0.00956315670123331
xho,0.009017302593747445,0.013408371679361153,0.009760029004155513,0.007811743549154926,0.009999361706604759
yor,0.013192724965847447,0.017247068052711256,0.008881643072527368,0.01243680968764238,0.012939561444682113
zul,0.008866811477673764,0.011685407206641685,0.007498330750877358,0.00768745548066363,0.008934501228964109
