,LOC,DATE,PER,ORG
bam,0.9991625547409058,0.9993587732315063,0.9988342523574829,0.9994616508483887
bbj,0.9991644620895386,0.9985825419425964,0.9984332919120789,0.9991472959518433
ewe,0.9994768500328064,0.9993385076522827,0.9985914826393127,0.9995253086090088
fon,0.9994182586669922,0.998310387134552,0.998957633972168,0.999467670917511
hau,0.9996374249458313,0.9993775486946106,0.9977980852127075,0.9996708035469055
ibo,0.9995919466018677,0.9994617104530334,0.9987361431121826,0.999605655670166
kin,0.9997433423995972,0.9990023374557495,0.9982239603996277,0.9998355507850647
lug,0.9997784495353699,0.9995119571685791,0.9983928799629211,0.9997955560684204
luo,0.9997544884681702,0.9995599389076233,0.9990969896316528,0.9995610117912292
mos,0.9994902610778809,0.9992029070854187,0.9986239671707153,0.999668300151825
nya,0.9997466802597046,0.9991725087165833,0.9988758563995361,0.999844491481781
pcm,0.9991381168365479,0.9988671541213989,0.9988747239112854,0.9988566637039185
sna,0.9995756149291992,0.9984524846076965,0.9983977675437927,0.9997841119766235
swa,0.9995493292808533,0.9992794394493103,0.9986810088157654,0.9996356964111328
tsn,0.9996378421783447,0.9995824694633484,0.9989017248153687,0.9997054934501648
twi,0.999393105506897,0.9993827939033508,0.9983789920806885,0.9995949268341064
wol,0.9994379281997681,0.9994611740112305,0.9988586902618408,0.9996583461761475
xho,0.9997578263282776,0.999756395816803,0.9989137053489685,0.9997749924659729
yor,0.9986357688903809,0.9981166124343872,0.9980422258377075,0.9987351894378662
zul,0.9996740221977234,0.9995235204696655,0.9988402724266052,0.9998149871826172
