,LOC,DATE,PER,ORG
bam,0.9997758269309998,0.9998028874397278,0.9997015595436096,0.9997892379760742
bbj,0.9996833205223083,0.9996889233589172,0.999677300453186,0.9995962381362915
ewe,0.9998241662979126,0.9997298121452332,0.9997113347053528,0.9997377395629883
fon,0.9997630715370178,0.99957674741745,0.999686598777771,0.999712347984314
hau,0.9999100565910339,0.9998849630355835,0.9997612237930298,0.9998915195465088
ibo,0.9998603463172913,0.9998520016670227,0.9997442364692688,0.9998314380645752
kin,0.9999328255653381,0.9998952150344849,0.9997989535331726,0.9999068379402161
lug,0.9999282360076904,0.9999166131019592,0.9998301863670349,0.999964714050293
luo,0.99989914894104,0.9998496770858765,0.9997836947441101,0.9997891187667847
mos,0.9998544454574585,0.9997953176498413,0.9997670650482178,0.9998146295547485
nya,0.9999164938926697,0.999872624874115,0.9998199343681335,0.9999191164970398
pcm,0.9997233152389526,0.9995300769805908,0.9996526837348938,0.9995545744895935
sna,0.9998423457145691,0.999823808670044,0.9997609257698059,0.9999282360076904
swa,0.9997943043708801,0.9997925162315369,0.9997671246528625,0.9997440576553345
tsn,0.9998729228973389,0.9999016523361206,0.999798059463501,0.999782145023346
twi,0.9998366236686707,0.9998027086257935,0.9997085332870483,0.9998124241828918
wol,0.9998431205749512,0.9998283982276917,0.9997590184211731,0.9997975826263428
xho,0.9998266696929932,0.9999107718467712,0.9997480511665344,0.9999083280563354
yor,0.9994978904724121,0.9994733929634094,0.999639630317688,0.9997363090515137
zul,0.9999080300331116,0.9998670220375061,0.9997627139091492,0.9999324679374695
