,LOC,DATE,PER,ORG
bam,0.9736111760139465,0.9794600009918213,0.9500328898429871,0.9772483110427856
bbj,0.9551677703857422,0.9636696577072144,0.9424585700035095,0.9672126173973083
ewe,0.9875229597091675,0.9780019521713257,0.9507642984390259,0.9859520196914673
fon,0.9756616950035095,0.9583359360694885,0.9409436583518982,0.9709781408309937
hau,0.9853521585464478,0.9859107732772827,0.9503867030143738,0.9893159866333008
ibo,0.9868009090423584,0.986587405204773,0.9584253430366516,0.9888197779655457
kin,0.987378716468811,0.9836830496788025,0.9563694596290588,0.993933379650116
lug,0.9944392442703247,0.9838541746139526,0.9633370637893677,0.9946892261505127
luo,0.9900184869766235,0.9895584583282471,0.9638203978538513,0.991370677947998
mos,0.9798005223274231,0.9646309018135071,0.9516540169715881,0.9852569699287415
nya,0.9891643524169922,0.9831402897834778,0.9647799134254456,0.9950043559074402
pcm,0.9792668223381042,0.9678072929382324,0.9555267691612244,0.9801813364028931
sna,0.9839096069335938,0.969039797782898,0.9529187083244324,0.9908173680305481
swa,0.9783621430397034,0.9811391234397888,0.9728485941886902,0.9819707274436951
tsn,0.9825425148010254,0.9875678420066833,0.9620222449302673,0.9878619313240051
twi,0.9781414270401001,0.9747741222381592,0.9437013864517212,0.9836912155151367
wol,0.986845076084137,0.9787389039993286,0.9626348614692688,0.9871771931648254
xho,0.9897137880325317,0.9910756945610046,0.9571346044540405,0.9898828268051147
yor,0.9670608043670654,0.9702281355857849,0.9554399847984314,0.9789779186248779
zul,0.991267740726471,0.9859142303466797,0.9646044969558716,0.9929654598236084
