,LOC,DATE,PER,ORG
bam,0.9745174050331116,,0.945777416229248,0.9622704386711121
bbj,0.9576926231384277,,0.9378304481506348,0.9655961394309998
ewe,0.9559416770935059,,0.9410278797149658,0.9776401519775391
fon,0.9708153605461121,,0.9341498613357544,0.9623444080352783
hau,0.9808855652809143,,0.9436269998550415,0.9837193489074707
ibo,0.9793819189071655,,0.9476977586746216,0.9791660904884338
kin,0.9819647669792175,,0.9429444670677185,0.9910252690315247
lug,0.9703404903411865,,0.9510863423347473,0.9941723346710205
luo,0.9806869029998779,,0.9552810192108154,0.9812161922454834
mos,0.9736641049385071,,0.9397034049034119,0.9806428551673889
nya,0.9846836924552917,,0.9566426873207092,0.9883226156234741
pcm,0.947533130645752,,0.9346821308135986,0.9569980502128601
sna,0.9760370254516602,,0.9424067735671997,0.9858505129814148
swa,0.9483213424682617,,0.9464452266693115,0.9646027684211731
tsn,0.9793874621391296,,0.9545852541923523,0.9838306307792664
twi,0.972736656665802,,0.9344225525856018,0.9830042719841003
wol,0.9791664481163025,,0.9533838033676147,0.9819887280464172
xho,0.9797161221504211,,0.9270036220550537,0.9853521585464478
yor,0.9631004929542542,,0.9565244317054749,0.9659302234649658
zul,0.9739665389060974,,0.9515559673309326,0.9927210807800293
