,LOC,DATE,PER,ORG
bam,0.9795750379562378,,0.9566130042076111,0.9734128713607788
bbj,0.9612079858779907,,0.9470972418785095,0.9698564410209656
ewe,0.966772198677063,,0.9504489302635193,0.9816579818725586
fon,0.9741663932800293,,0.9456010460853577,0.9692097902297974
hau,0.984915554523468,,0.9592108726501465,0.9870967268943787
ibo,0.9847335815429688,,0.9619379639625549,0.9797962307929993
kin,0.9877845048904419,,0.9592914581298828,0.991115152835846
lug,0.9798473119735718,,0.9651533365249634,0.9951338768005371
luo,0.9845821857452393,,0.9646942019462585,0.9826123714447021
mos,0.9774481058120728,,0.9520716071128845,0.9829881191253662
nya,0.9894936084747314,,0.9686253666877747,0.9898536801338196
pcm,0.9576071500778198,,0.9442686438560486,0.96024090051651
sna,0.9839873313903809,,0.9614232182502747,0.9877367615699768
swa,0.9612997174263,,0.9593254923820496,0.9672507643699646
tsn,0.9838314652442932,,0.9669201970100403,0.9851276278495789
twi,0.9793604612350464,,0.9518910646438599,0.9872496128082275
wol,0.9819667935371399,,0.9607417583465576,0.9850553274154663
xho,0.9858902096748352,,0.9545760750770569,0.9897125363349915
yor,0.9615215063095093,,0.9532876014709473,0.9629623889923096
zul,0.9805050492286682,,0.9625272154808044,0.9926156401634216
