,PER,DATE,ORG,LOC,Mean
ibo,,,0.9372438192367554,0.9220247864723206,0.929634302854538
lug,0.7604177594184875,,0.9449225664138794,,0.9251541942358017
twi,0.7785601615905762,,0.9490030407905579,0.9178635478019714,0.9246668905582068
hau,0.7706151604652405,,0.9468603730201721,0.9091139435768127,0.9190793093645347
tsn,,,0.9284347295761108,0.9090901017189026,0.9187624156475067
mos,0.7566424608230591,,0.926533579826355,0.9142002463340759,0.9110994912543386
sna,0.781455934047699,,0.9305000305175781,0.9060842990875244,0.9105467177786917
nya,0.8101277351379395,,0.9144444465637207,0.9163711667060852,0.9094485573048862
zul,0.7763135433197021,,0.9373675584793091,0.8961420059204102,0.9088052781123035
fon,0.7617335915565491,,0.9297709465026855,0.9024815559387207,0.907387044069902
bam,0.7402912974357605,,0.9188181161880493,0.9157459139823914,0.9072636725767603
wol,0.8039656281471252,,0.9159948825836182,0.8979110717773438,0.9011235045936873
kin,0.7662298679351807,,0.9032493233680725,0.9150943756103516,0.9010807939295499
xho,0.7767013311386108,,0.9125639796257019,0.8800946474075317,0.889557918287673
ewe,0.7765161395072937,,0.9045432806015015,0.8768014311790466,0.8842106832648223
pcm,0.7915937304496765,,0.8873428106307983,0.8916488885879517,0.883954220222977
bbj,0.7661598324775696,,0.9137458205223083,0.8366122245788574,0.8690081249992803
luo,0.7883843779563904,,0.8762642741203308,,0.8668485709599086
swa,0.7949610948562622,,0.8668941259384155,0.8699057102203369,0.8642430035573132
yor,,,0.9150156378746033,0.8056095242500305,0.8603125810623169
