,PER,LOC,ORG,DATE,SWD_mean
bam,0.025967841989768203,0.014135725659798482,0.01368158626883087,0.009918016005940444,0.0159257924810845
bbj,0.021764511991023028,0.0152137261666212,0.009607590574887581,0.012124300918912922,0.014677532412861183
ewe,0.02418770359145128,0.011953473870562448,0.009020992961268348,0.01216736226251669,0.014332383171449692
fon,0.022965863502577122,0.0160855526864907,0.008644136290968163,0.013146945416337985,0.015210624474093493
hau,0.024942247036960907,0.01667159195039858,0.011527637680956104,0.013268344372590946,0.016602455260226634
ibo,0.02185476978229417,0.014341732692628284,0.0069977340472178184,0.008220806784265733,0.012853760826601501
kin,0.02272608408384258,0.010181731508964731,0.00908165402324812,0.00813393286534847,0.012530850620350975
lug,0.022030793907106272,0.01159144509529142,0.013907660768381902,0.010340942592847568,0.01446771059090679
luo,0.022779424462896714,0.012309922602980805,0.008553311625291826,0.009659333958552452,0.01332549816243045
mos,0.02249051896524179,0.013578060221334454,0.009785931501028244,0.01675316006912908,0.015651917689183392
nya,0.023088619646387087,0.011765743169235066,0.008625533581835043,0.00880430143661215,0.013071049458517336
pcm,0.021869275804874633,0.01165484045031917,0.010576671813396388,0.012901662333206332,0.01425061260044913
sna,0.02263523164037906,0.013132593053342134,0.009440775505026977,0.00731780283513217,0.013131600758470086
swa,0.022945580157283985,0.009917190997839498,0.011468564945971593,0.013976236416965548,0.014576893129515156
tsn,0.024130537688506593,0.012939367326907814,0.009938937388142222,0.007524771232965577,0.013633403409130551
twi,0.022142599332255486,0.011273489154518757,0.007942499434648198,0.009433058318791154,0.012697911560053399
wol,0.023587984338519163,0.01417993415179808,0.00968040312454832,0.008610097514974768,0.014014604782460083
xho,0.022850149087389582,0.012796576871551224,0.00941507556308352,0.008221108295401791,0.013320727454356529
yor,0.022690228073770413,0.014242548004403943,0.010417680141472374,0.010751246392828762,0.014525425653118873
zul,0.022388495914128725,0.01371641658806766,0.008239881677582162,0.00841698489148257,0.01319044476781528
