,ORG,LOC,DATE,PER
bam,0.95635586977005,0.97854083776474,,0.8910263180732727
bbj,0.9842100739479065,0.9701069593429565,,0.9208500981330872
ewe,0.9885573983192444,0.9755939245223999,,0.925454318523407
fon,0.984088659286499,0.9738356471061707,,0.9192176461219788
hau,0.9803223609924316,0.9570425748825073,,0.9231930375099182
ibo,0.9854529500007629,0.9752687811851501,,
kin,0.9829380512237549,0.972705602645874,,0.9058211445808411
lug,0.9719219207763672,,,0.9019840359687805
luo,0.9633828997612,,,0.9275205731391907
mos,0.9817066192626953,0.9774278402328491,,0.9126853346824646
nya,0.9806116819381714,0.9735495448112488,,0.924383282661438
pcm,0.9634441137313843,0.979264497756958,,0.9294482469558716
sna,0.9727545380592346,0.9798009991645813,,0.9208142161369324
swa,0.9606307148933411,0.9711944460868835,,0.9196048974990845
tsn,0.9784368276596069,0.974011242389679,,
twi,0.9911646246910095,0.9701336026191711,,0.9267000555992126
wol,0.9725867509841919,0.9723756313323975,,0.9179103374481201
xho,0.9723246097564697,0.9743321537971497,,0.9135552048683167
yor,0.980755090713501,0.9570872187614441,,
zul,0.9792636036872864,0.9732810258865356,,0.9075911045074463
