,DATE,PER,LOC,ORG,Mean
sna,0.9900247543846478,0.9102019919202554,0.9771310926467558,0.9811212594561024,0.9646197746019404
twi,0.9823720857381569,0.9082597144331241,0.9814419357463606,0.9863810149035969,0.9646136877053096
nya,0.9795128924926424,0.9051461723135821,0.986893384746762,0.9836384638650373,0.9637977283545058
luo,0.9845784810536707,0.9006852939114509,0.9872713097314181,0.9815024925800412,0.9635093943191452
zul,0.9783603252951586,0.9123792969463738,0.9783698430219765,0.9797522580200438,0.9622154308208882
lug,0.9901729842859548,0.905625052027871,0.9848466493750324,0.9664607217319049,0.9617763518551908
kin,0.9903619245724914,0.8887926675332315,0.9842140590613769,0.983194496280523,0.9616407868619057
mos,0.9790891873842286,0.9103278909508646,0.9740677885104398,0.9753837142169219,0.9597171452656137
tsn,0.982374792543728,0.9074699821902676,0.9651618435556413,0.9758358223382873,0.957710610156981
wol,0.9776990006865286,0.8982509797845929,0.9723251995863446,0.9787588621546194,0.9567585105530213
ibo,0.9838189765609605,0.8940226019883858,0.9738503104523636,0.9739657280816229,0.9564144042708331
ewe,0.9735078908137695,0.9082622069284365,0.9629244078969932,0.9700148336810873,0.9536773348300717
xho,0.9694715305682399,0.8993263450708937,0.9687030197910925,0.9733461054802056,0.9527117502276079
bam,0.9777119122451415,0.8891662431684314,0.9741505580960472,0.9660292194554547,0.9517644832412686
fon,0.9480889335188736,0.9065299797117686,0.9667941591547156,0.9796301094117448,0.9502607954492757
yor,0.9684346660716467,0.8913628376086602,0.9614605249321206,0.9783390442044094,0.9498992682042092
bbj,0.9579502673959115,0.9033100728385368,0.9539191403664761,0.9742517407007767,0.9473578053254252
swa,0.9480304616054792,0.9057064563786825,0.956554938598376,0.9665315700569862,0.944205856659881
hau,0.9164567327874684,0.9046675512032856,0.9650936277505339,0.9752473777006365,0.9403663223604811
pcm,0.923833404256856,0.914663288364841,0.9676866992715646,0.950428884388804,0.9391530690705164
