,DATE,PER,ORG,LOC
bam,0.9626587629318237,0.9806594848632812,0.9565212726593018,0.9713271260261536
bbj,0.9532937407493591,0.9828896522521973,0.9773378372192383,0.9392364621162415
ewe,0.9505201578140259,0.9834217429161072,0.9871246218681335,0.9744133353233337
fon,0.9565579295158386,0.98432457447052,0.982291579246521,0.9584010243415833
hau,0.9452192187309265,0.9828647375106812,0.978664755821228,0.9609233140945435
ibo,0.9772098660469055,0.9821484088897705,0.9863451719284058,0.965283215045929
kin,0.9690480828285217,0.9820858836174011,0.9889768362045288,0.9824642539024353
lug,0.9594535231590271,0.9883139133453369,0.9774775505065918,0.9828699827194214
luo,0.969069242477417,0.9829220771789551,0.9849382638931274,0.979167640209198
mos,0.9466413855552673,0.9834585189819336,0.9842503070831299,0.963871955871582
nya,0.9626298546791077,0.9878036975860596,0.986560046672821,0.9613146781921387
pcm,0.9305616617202759,0.9891444444656372,0.9819000959396362,0.9803019762039185
sna,0.9664409756660461,0.9824559688568115,0.98736971616745,0.9607580900192261
swa,0.9387041330337524,0.9864948987960815,0.9762883186340332,0.9849655032157898
tsn,0.9732912182807922,0.9875167608261108,0.9825511574745178,0.9733172655105591
twi,0.9633786082267761,0.9877997040748596,0.9912933111190796,0.9806685447692871
wol,0.9651150703430176,0.9827423691749573,0.9821087121963501,0.9614081978797913
xho,0.9658493399620056,0.979557991027832,0.9793795347213745,0.961236298084259
yor,0.9674752354621887,0.9775351881980896,0.9841561913490295,0.9498019218444824
zul,0.9661784768104553,0.9825032353401184,0.985479474067688,0.9723290205001831
