,DATE,PER,ORG,LOC
bam,,0.9797927141189575,0.951324462890625,0.9729053974151611
bbj,,0.9765587449073792,0.9730783104896545,0.9382959008216858
ewe,,0.9822397232055664,0.9849644899368286,0.9732789993286133
fon,,0.9809620976448059,0.9790032505989075,0.9613181352615356
hau,,0.9788641333580017,0.9710028171539307,0.9525713920593262
ibo,,0.9792069792747498,0.9833806157112122,0.9662955403327942
kin,,0.9826008677482605,0.9849849939346313,0.9818188548088074
lug,,0.9885701537132263,0.9790725111961365,0.9838389158248901
luo,,0.9823734760284424,0.9839279651641846,0.9807212352752686
mos,,0.9814132452011108,0.9799726009368896,0.9655991196632385
nya,,0.9878031611442566,0.9819493293762207,0.9646977186203003
pcm,,0.9873296022415161,0.9753135442733765,0.9795940518379211
sna,,0.9822585582733154,0.9839929938316345,0.9598010182380676
swa,,0.985230565071106,0.9748100638389587,0.9849335551261902
tsn,,0.986993670463562,0.9801207780838013,0.9725549817085266
twi,,0.9860936403274536,0.9902490377426147,0.9805099368095398
wol,,0.9798729419708252,0.9809521436691284,0.9596832394599915
xho,,0.9582499265670776,0.9681792855262756,0.9545091390609741
yor,,0.9724492430686951,0.9764444828033447,0.9501284956932068
zul,,0.9755396842956543,0.9719392657279968,0.9695612192153931
