,DATE,PER,ORG,LOC
bam,0.9685068726539612,0.9750402569770813,0.9716167449951172,0.946280300617218
bbj,0.9617589712142944,0.9794629216194153,0.9813151359558105,0.9244973659515381
ewe,0.9592314958572388,0.97995924949646,0.9886747598648071,0.963901698589325
fon,0.9629453420639038,0.977181077003479,0.9845792055130005,0.9384695291519165
hau,0.9621983766555786,0.9763431549072266,0.9714871644973755,0.9320449233055115
ibo,0.9849467277526855,0.9751591682434082,0.9878013134002686,0.9485564827919006
kin,0.9801425337791443,0.9780715107917786,0.9897876977920532,0.9740581512451172
lug,0.9609956741333008,0.9928106665611267,0.9617103934288025,0.9695901870727539
luo,0.9772594571113586,0.978365957736969,0.9831010699272156,0.9656822085380554
mos,0.9396196603775024,0.9806967377662659,0.9853744506835938,0.94833904504776
nya,0.969732940196991,0.9798774123191833,0.9878788590431213,0.962148904800415
pcm,0.9277227520942688,0.9838634133338928,0.9749429225921631,0.9633705615997314
sna,0.9779322147369385,0.980746328830719,0.9849951267242432,0.9535521268844604
swa,0.9266798496246338,0.9855720400810242,0.9731711745262146,0.9771634936332703
tsn,0.9759263396263123,0.9818525314331055,0.9763662815093994,0.955623984336853
twi,0.9755602478981018,0.9799611568450928,0.9906727075576782,0.964404821395874
wol,0.9824097752571106,0.9763915538787842,0.9840448498725891,0.9484595060348511
xho,0.9817139506340027,0.9738565683364868,0.9824211597442627,0.9401541948318481
yor,0.9689348936080933,0.9670608043670654,0.9804772138595581,0.9196813702583313
zul,0.9796671271324158,0.9767308235168457,0.9883854985237122,0.9534657597541809
