,DATE,PER,ORG,LOC
bam,,0.9836029410362244,0.9518734216690063,0.9788702726364136
bbj,,0.9806883931159973,0.9732351303100586,0.9443035125732422
ewe,,0.986325740814209,0.9846989512443542,0.9787678718566895
fon,,0.9835308790206909,0.9791027307510376,0.9684440493583679
hau,,0.9828683137893677,0.9756603240966797,0.9680314064025879
ibo,,0.9815467000007629,0.9844731092453003,0.9726251363754272
kin,,0.9850127696990967,0.9863721132278442,0.9868429899215698
lug,,0.9911031723022461,0.9832186698913574,0.9888755679130554
luo,,0.9869450926780701,0.9856036305427551,0.9847730994224548
mos,,0.9851047396659851,0.9807072281837463,0.9726166129112244
nya,,0.9899201989173889,0.984649658203125,0.9731588959693909
pcm,,0.9882808923721313,0.9789605140686035,0.9847121238708496
sna,,0.9861403107643127,0.982331395149231,0.9673399925231934
swa,,0.9879451394081116,0.9782277345657349,0.9885143637657166
tsn,,0.9890068769454956,0.9825288653373718,0.9798842072486877
twi,,0.9885101914405823,0.990108847618103,0.9847652912139893
wol,,0.9827820062637329,0.9820728898048401,0.9676093459129333
xho,,0.9629018306732178,0.9760821461677551,0.9647132158279419
yor,,0.9749776721000671,0.9784471392631531,0.9598479270935059
zul,,0.97621089220047,0.9796125888824463,0.9759904742240906
