Language,Cosine_Similarity
lug,0.9615176
kin,0.941802
twi,0.93994766
swa,0.93557817
ewe,0.92704046
luo,0.9247779
bam,0.9173275
ibo,0.91192603
pcm,0.9111676
nya,0.9096657
tsn,0.90560365
mos,0.87065744
hau,0.86885417
zul,0.86357737
sna,0.856928
wol,0.8493967
xho,0.8470887
fon,0.8324494
bbj,0.81240845
yor,0.7504469
