layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.8958443502751131
2,mbert,top5,luo,0.8874936123810748
2,mbert,top5,twi,0.8836187442490537
2,mbert,top5,kin,0.8783037506014897
2,mbert,top5,nya,0.8749437257016868
2,mbert,worst5,bbj,0.701277910755788
2,mbert,worst5,yor,0.7222321500030746
2,mbert,worst5,fon,0.775542574022466
2,mbert,worst5,pcm,0.7861228220265515
2,mbert,worst5,ewe,0.7999631923324064
3,mbert,top5,lug,0.933347948361427
3,mbert,top5,luo,0.9290419631998907
3,mbert,top5,kin,0.9282736836235932
3,mbert,top5,twi,0.9279325210657257
3,mbert,top5,nya,0.9246590698425456
3,mbert,worst5,bbj,0.810500878960998
3,mbert,worst5,yor,0.8309910999586985
3,mbert,worst5,pcm,0.8593130227833834
3,mbert,worst5,fon,0.8630129669668153
3,mbert,worst5,ewe,0.8667022487188104
10,mbert,top5,lug,0.9801147341746873
10,mbert,top5,kin,0.978361126127489
10,mbert,top5,nya,0.9768406238503584
10,mbert,top5,twi,0.9767390023644016
10,mbert,top5,luo,0.9743159628085531
10,mbert,worst5,bbj,0.9327487017183244
10,mbert,worst5,yor,0.9429803272359975
10,mbert,worst5,pcm,0.9446033878203429
10,mbert,worst5,fon,0.9473271922962692
10,mbert,worst5,ewe,0.9495675333246743
12,mbert,top5,lug,0.9038168517763353
12,mbert,top5,nya,0.8840506060289522
12,mbert,top5,kin,0.8802965756225126
12,mbert,top5,twi,0.8662568034460416
12,mbert,top5,sna,0.8609975155441606
12,mbert,worst5,yor,0.7185346766585766
12,mbert,worst5,bbj,0.7246197170573856
12,mbert,worst5,pcm,0.742209917972366
12,mbert,worst5,ewe,0.767388683129657
12,mbert,worst5,fon,0.7685333029972125
