,PER,DATE,LOC,ORG,Mean
lug,0.9534544622245885,0.8399344521867438,0.9078373092594676,0.8821511774296528,0.8958443502751131
luo,0.8923153300701968,0.8463865826726161,0.8924764151139086,0.9187961216675777,0.8874936123810748
twi,0.9096495608127526,0.8409671584831128,0.8707541686503868,0.9131040890499624,0.8836187442490537
kin,0.8459741379693365,0.8867926795798875,0.8812409049210841,0.8992072799356503,0.8783037506014897
nya,0.8974673897404236,0.8366633063677281,0.8406739096373655,0.9249702970612297,0.8749437257016868
swa,0.8914366975115395,0.7897516607373689,0.8971385751259506,0.8565145135921787,0.8587103617417594
sna,0.9121491693847751,0.9053582733485859,0.7322596319122231,0.8665623427930441,0.8540823543596571
ibo,0.8832384062135363,0.9094150112065444,0.7563188286146858,0.8593004264990534,0.852068168133455
zul,0.8229013474226061,0.8593034235291309,0.7939693542745044,0.8879705124102877,0.8410361594091323
tsn,0.8598470326760622,0.8503538483617256,0.7715576279611785,0.8700173119341988,0.8379439552332912
xho,0.8724944257894554,0.8929889366940884,0.6942407532533439,0.8766514965245676,0.8340939030653638
wol,0.8922969785572618,0.8245806337628296,0.7083280398476338,0.8893904421797101,0.8286490235868589
hau,0.896435810315243,0.8562119776763026,0.6991305901660243,0.8601581743260772,0.8279841381209119
mos,0.8801896093793861,0.7764502093809604,0.7578529301834644,0.8705405070213228,0.8212583139912835
bam,0.8553512398588761,0.7802063683743532,0.7728345698289217,0.7950071203679872,0.8008498246075345
ewe,0.882805627228149,0.6404594832309137,0.7834951190065765,0.8930925398639867,0.7999631923324064
pcm,0.9166314058297828,0.5978306676572063,0.8380995583607489,0.7919296562584682,0.7861228220265515
fon,0.8778869194127403,0.7226844948479022,0.6614034460233119,0.8401954358059089,0.775542574022466
yor,0.7681170514540616,0.7459862930600271,0.5435254137888403,0.8312998417093695,0.7222321500030746
bbj,0.8831890038302493,0.6768304456243551,0.5063023487890917,0.7387898447794556,0.701277910755788
