,DATE,LOC,PER,ORG
bam,0.9999843835830688,0.9999839663505554,0.9999872446060181,0.9999849796295166
bbj,0.9999737739562988,0.9999735355377197,0.9999798536300659,0.9999772906303406
ewe,0.9999867677688599,0.999984622001648,0.9999920725822449,0.999988853931427
fon,0.9999735951423645,0.9999803304672241,0.9999801516532898,0.999983012676239
hau,0.9999762177467346,0.9999834895133972,0.9999869465827942,0.9999797344207764
ibo,0.9999905228614807,0.9999871850013733,0.9999909996986389,0.9999856352806091
kin,0.9999851584434509,0.9999885559082031,0.9999789595603943,0.9999899864196777
lug,0.9999889731407166,0.9999904632568359,0.9999958872795105,0.9999929666519165
luo,0.9999836087226868,0.9999892711639404,0.9999880194664001,0.9999846816062927
mos,0.9999662041664124,0.9999786615371704,0.9999882578849792,0.9999817609786987
nya,0.9999866485595703,0.9999873638153076,0.9999923706054688,0.9999921321868896
pcm,0.9999586343765259,0.9999715089797974,0.9999834299087524,0.9999716281890869
sna,0.9999819397926331,0.9999875426292419,0.9999904036521912,0.9999902248382568
swa,0.9999714493751526,0.9999761581420898,0.9999856352806091,0.9999827146530151
tsn,0.9999883770942688,0.9999824166297913,0.9999945759773254,0.9999927878379822
twi,0.9999868273735046,0.9999891519546509,0.9999875426292419,0.999993085861206
wol,0.999975323677063,0.9999747276306152,0.9999849796295166,0.9999825954437256
xho,0.9999843835830688,0.9999809861183167,0.9999852776527405,0.9999862313270569
yor,0.9999802708625793,0.9999762773513794,0.9999793171882629,0.999983012676239
zul,0.9999812245368958,0.9999797940254211,0.9999899864196777,0.9999844431877136
