,LOC,DATE,PER,ORG,Mean
twi,0.9778370261192322,,0.982968807220459,0.9883834719657898,0.9830631017684937
kin,0.9718828201293945,,0.9775578379631042,0.9860733151435852,0.9785046577453613
lug,0.9812150001525879,,0.9767171740531921,0.972858726978302,0.976930300394694
zul,0.965548038482666,,0.9754796028137207,0.9875099062919617,0.9761791825294495
tsn,0.9652918577194214,,0.9789419770240784,0.981961190700531,0.9753983418146769
nya,0.9555802345275879,,0.982932448387146,0.9819397330284119,0.9734841386477152
ewe,0.9663792848587036,,0.9680766463279724,0.9847458600997925,0.9730672637621561
sna,0.960204005241394,,0.9754550457000732,0.9810819625854492,0.9722470045089722
mos,0.9553716778755188,,0.9787581562995911,0.9821525812149048,0.9720941384633383
fon,0.9523127675056458,,0.9781287312507629,0.9844505786895752,0.9716306924819946
luo,0.975175142288208,,0.9704992175102234,0.9659909009933472,0.9705550869305929
wol,0.9432205557823181,,0.9815241098403931,0.9784333109855652,0.9677259922027588
ibo,0.9369548559188843,,0.981917142868042,0.9832007884979248,0.9673575957616171
bam,0.9605120420455933,,0.9773473143577576,0.9603827595710754,0.9660807053248087
hau,0.9455549716949463,,0.9707190990447998,0.9812609553337097,0.965845008691152
xho,0.9554157853126526,,0.9624715447425842,0.9757943749427795,0.9645605683326721
pcm,0.9606035351753235,,0.9781312346458435,0.9516111612319946,0.9634486436843872
bbj,0.9309273362159729,,0.9779640436172485,0.9766098260879517,0.9618337353070577
swa,0.9585075378417969,,0.9647847414016724,0.9526132345199585,0.958635171254476
yor,0.9170125722885132,,0.9703352451324463,0.9756503701210022,0.9543327291806539
