,ORG,LOC,DATE,PER,Mean
nya,0.9980550408363342,,,,0.9980550408363342
wol,0.9977442026138306,,,,0.9977442026138306
tsn,0.9980920553207397,0.9972628951072693,,,0.9976774752140045
kin,0.9976252913475037,,,,0.9976252913475037
ibo,0.9976133108139038,0.9967679381370544,,,0.9971906244754791
bbj,0.9971337914466858,,,,0.9971337914466858
bam,0.9968865513801575,,,,0.9968865513801575
zul,,0.9965780377388,,,0.9965780377388
yor,0.9977970123291016,0.9942538738250732,,,0.9960254430770874
mos,0.9980815052986145,,,0.9931460022926331,0.9956137537956238
ewe,0.9969602823257446,,,0.9933203458786011,0.9951403141021729
luo,0.9974610209465027,,,0.9924852252006531,0.9949731230735779
pcm,,0.9967436790466309,,0.9921131730079651,0.994428426027298
xho,,0.9966399073600769,,0.9919034838676453,0.9942716956138611
twi,,,,0.9941447377204895,0.9941447377204895
lug,0.9966340065002441,,,0.9907961487770081,0.9937150776386261
sna,,0.9976178407669067,,0.9896256923675537,0.9936217665672302
fon,,,,0.9930241703987122,0.9930241703987122
swa,,,,0.9914238452911377,0.9914238452911377
hau,0.9868073463439941,,,0.9930574893951416,0.9899324178695679
