,LOC,DATE,ORG,PER,Mean
twi,0.9852457642555237,,0.9882349371910095,0.9909548163414001,0.9881451725959778
ewe,,,0.9807329773902893,0.9856885671615601,0.9832107722759247
nya,0.9754429459571838,,0.9807771444320679,0.9907795786857605,0.982333223025004
fon,0.975562334060669,,0.9826262593269348,0.9836047291755676,0.9805977741877238
mos,,,0.9818795919418335,0.9779536724090576,0.9799166321754456
kin,0.9794772267341614,,0.9724550247192383,0.986395537853241,0.9794425964355469
zul,0.9726912975311279,,,0.9861827492713928,0.9794370234012604
hau,0.9738919138908386,,0.9746129512786865,0.9844818115234375,0.9776622255643209
tsn,0.97403883934021,,0.9812132120132446,,0.9776260256767273
pcm,0.9811769127845764,,0.959841251373291,0.9899904727935791,0.9770028789838155
sna,0.9727567434310913,,0.9682156443595886,0.9878044724464417,0.9762589534123739
lug,,,0.9759728908538818,0.9760188460350037,0.9759958684444427
wol,0.9706529378890991,,0.9669548273086548,0.9883129000663757,0.9753068884213766
swa,0.9838716983795166,,0.9560609459877014,0.9847807288169861,0.974904457728068
bam,0.9844648838043213,,0.9618893265724182,,0.9731771051883698
ibo,0.960543155670166,,0.9847259521484375,,0.9726345539093018
xho,0.9642983675003052,,,0.97684645652771,0.9705724120140076
luo,,,0.9592403173446655,0.9806294441223145,0.96993488073349
bbj,0.9515230655670166,,0.9814067482948303,,0.9664649069309235
yor,0.9405803084373474,,0.9733616709709167,,0.9569709897041321
