,LOC,DATE,ORG,PER,Mean
twi,0.9821842908859253,,0.9865667223930359,0.9886968731880188,0.98581596215566
nya,0.9774423837661743,,0.9776208996772766,0.9907398223876953,0.9819343686103821
ewe,0.9793365001678467,,0.9796397686004639,0.9807683229446411,0.9799148639043173
pcm,0.9787319302558899,,0.9693936705589294,0.9893902540206909,0.9791719516118368
bam,0.9810665249824524,,0.9697847366333008,0.9860475659370422,0.9789662758509318
fon,0.9744287729263306,,0.9833707213401794,0.9787393808364868,0.9788462917009989
tsn,0.9743837118148804,,0.9800121784210205,0.9811086058616638,0.9785014986991882
zul,0.9693842530250549,,0.9783170223236084,0.9842708110809326,0.9773240288098654
sna,0.9730206727981567,,0.9735898375511169,0.9847834706306458,0.9771313269933065
mos,0.9743926525115967,,0.9803335666656494,0.9766389727592468,0.9771217306454977
ibo,0.9618880152702332,,0.9819502234458923,0.9863253831863403,0.9767212073008219
kin,0.9759088158607483,,0.9687194228172302,0.9832434058189392,0.9759572148323059
bbj,0.9560913443565369,,0.9823885560035706,0.9866145253181458,0.9750314752260844
lug,0.9805944561958313,,0.9721049070358276,0.9697900414466858,0.9741631348927816
wol,0.9678968191146851,,0.9675134420394897,0.9864048957824707,0.9739383856455485
luo,0.9849072098731995,,0.9588198065757751,0.9772844910621643,0.973670502503713
hau,0.964146077632904,,0.9731435775756836,0.9795922636985779,0.9722939729690552
swa,0.9806214570999146,,0.9496044516563416,0.9807336926460266,0.9703198671340942
xho,0.9655261039733887,,0.9723777174949646,0.9699243307113647,0.9692760507265726
yor,0.9395483136177063,,0.9714981913566589,0.9714014530181885,0.9608159859975179
