,PER,LOC,ORG,DATE,Mean
kin,0.95962888036448,0.980405776276069,0.9863170739743128,0.9833495260875625,0.977425314175606
twi,0.963959897701715,0.9755848822198241,0.9910851388106559,0.9739399252574255,0.9761424609974051
luo,0.9619325151625253,0.9738837983453359,0.989141561591948,0.9794081644102687,0.9760915098775195
lug,0.9601654186201011,0.9834261869136713,0.9823554328003261,0.9724798652767287,0.9746067259027068
swa,0.958239115049213,0.9787814305013345,0.9874408322925285,0.9687509449658819,0.9733030807022395
ibo,0.9577366844983976,0.959030775187587,0.9853361364889098,0.9897738120872491,0.9729693520655358
nya,0.95981042072933,0.9628525530614248,0.9891855373250428,0.9763266237408106,0.972043783714152
sna,0.9555362668223542,0.952321069726061,0.9870661050786284,0.9929529038396584,0.9719690863666756
tsn,0.9611073098981792,0.9457871801438706,0.9859441160702486,0.9811299625237505,0.9684921421590122
zul,0.9588090337450283,0.9508812141196955,0.9821233687868965,0.9793188399384848,0.9677831141475263
xho,0.9634784380403143,0.9279519901215995,0.9806975534099788,0.9925016776247765,0.9661574147991673
hau,0.9589190928478999,0.9323680958964721,0.9822893478375068,0.9858030303845994,0.9648448917416195
wol,0.9605757416327633,0.9384389040474814,0.982646970957313,0.9755031730292235,0.9642911974166953
bam,0.9518364590959185,0.9544012772775404,0.9707549503401575,0.9697965225922478,0.9616973023264661
ewe,0.9606098069933012,0.9743239519781912,0.9865559475525006,0.9171101954153745,0.9596499754848419
pcm,0.9596754894669605,0.9760958348056904,0.9801351180793396,0.9193690773437623,0.9588188799239381
mos,0.9537382502344282,0.9306495818403877,0.9854182988218257,0.9629438174734133,0.9581874870925138
fon,0.9596123307056893,0.9299824217659836,0.9775599508728865,0.9640442761497132,0.9577997448735681
yor,0.9363560366906921,0.8989567356735053,0.9834134473528636,0.9634041118987507,0.945532582903953
bbj,0.9614176301449493,0.9059094677820266,0.9686535598280068,0.9402709639932013,0.944062905437046
