,DATE,ORG,LOC,PER,Mean
kin,0.8774433732032776,0.8925125002861023,0.7835301756858826,0.8215252161026001,0.8437528163194656
twi,0.7589801549911499,0.887671172618866,0.8207172751426697,0.8585481643676758,0.8314791917800903
luo,0.8305776119232178,0.8503729104995728,0.8324069976806641,0.787846565246582,0.8253010213375092
lug,0.7631387114524841,0.8547049760818481,0.871730625629425,0.8113309144973755,0.8252263069152832
tsn,0.8643460273742676,0.8375874757766724,0.7517237067222595,0.8120732307434082,0.8164326101541519
ibo,0.8824362754821777,0.8758474588394165,0.6784865260124207,0.8275748491287231,0.8160862773656845
nya,0.8362019062042236,0.8892064690589905,0.6522908210754395,0.8571187853813171,0.8087044954299927
zul,0.8528973460197449,0.863913357257843,0.7380672693252563,0.739485502243042,0.7985908687114716
sna,0.8830531239509583,0.8442927598953247,0.653209388256073,0.8084359765052795,0.7972478121519089
swa,0.7342749834060669,0.7497915625572205,0.836069643497467,0.8159948587417603,0.7840327620506287
wol,0.8440056443214417,0.8588823676109314,0.5875946879386902,0.8320029377937317,0.7806214094161987
hau,0.8528127074241638,0.8435935974121094,0.6030239462852478,0.8103929758071899,0.7774558067321777
xho,0.8599600791931152,0.8230335116386414,0.5811126828193665,0.7887135148048401,0.7632049471139908
fon,0.7137936353683472,0.814551830291748,0.6614794135093689,0.7937013506889343,0.7458815574645996
bam,0.7756933569908142,0.6701912879943848,0.7214639186859131,0.7906870245933533,0.7395088970661163
mos,0.6251376867294312,0.8000231981277466,0.6580663323402405,0.8247150182723999,0.7269855588674545
ewe,0.5230336785316467,0.8225488662719727,0.7603145241737366,0.7657114863395691,0.7179021388292313
pcm,0.4739445745944977,0.7560252547264099,0.7899209260940552,0.8254592418670654,0.711337499320507
bbj,0.6222968101501465,0.7350316047668457,0.4530804753303528,0.7994420528411865,0.6524627357721329
yor,0.6952295303344727,0.7450729012489319,0.48150932788848877,0.648140013217926,0.6424879431724548
