,ORG,LOC,PER,DATE,Mean
kin,0.9852020740509033,0.9833546876907349,0.9900293350219727,,0.9861953655878702
sna,0.9871799349784851,0.9872648119926453,0.9761841297149658,,0.9835429588953654
lug,0.9888176918029785,0.9774584770202637,0.9838857650756836,,0.983387311299642
hau,0.9834776520729065,0.9763243794441223,0.9847296476364136,,0.9815105597178141
nya,0.9904903769493103,0.9769509434700012,0.975096583366394,,0.9808459679285685
twi,0.9823423027992249,0.9784126877784729,0.9770476818084717,,0.9792675574620565
mos,0.9806876182556152,0.9761712551116943,0.9769425392150879,,0.9779338041941324
luo,0.9806379079818726,0.9824848175048828,0.9676949381828308,,0.9769392212231954
ibo,0.9746936559677124,0.9721185564994812,0.9831468462944031,,0.9766530195871989
zul,0.9886483550071716,0.9659238457679749,0.9747750759124756,,0.9764490922292074
tsn,0.9785934686660767,0.9723307490348816,0.9749882221221924,,0.9753041466077169
wol,0.9772613048553467,0.9737880825996399,0.9730880260467529,,0.9747124711672465
xho,0.9853231906890869,0.977273166179657,0.9487318396568298,,0.9704427321751913
ewe,0.9749388694763184,0.966131329536438,0.9689905643463135,,0.9700202544530233
bam,0.9417998194694519,0.9614042639732361,0.9797757863998413,,0.9609932899475098
fon,0.963180422782898,0.9630137085914612,0.9452374577522278,,0.9571438630421957
pcm,0.9522709846496582,0.9526232481002808,0.960016131401062,,0.954970121383667
yor,0.9607294201850891,0.9443206787109375,0.9452100396156311,,0.9500867128372192
swa,0.9482587575912476,0.9616909623146057,0.9396357536315918,,0.9498618245124817
bbj,0.9587742686271667,0.9268603324890137,0.9635924696922302,,0.9497423569361368
