,LOC,PER,ORG,DATE,Mean
lug,0.9999262274320381,0.9999910586655092,0.9999133095657604,0.9998964677076252,0.9999317658427332
kin,0.99993245475636,0.9999577833748419,0.9999362588601861,0.9998881017044777,0.9999286496739664
ibo,0.9998530003382438,0.999930100149172,0.9999671955097291,0.9999228835907585,0.9999182948969758
nya,0.9998132194745898,0.9999533421420248,0.9999767475900507,0.9998788760787912,0.9999055463213641
tsn,0.9998303836147701,0.9999377870593162,0.9999696696729679,0.9998730736072773,0.9999027284885829
luo,0.999859833271068,0.9999183768192655,0.9999206924320643,0.9998960011325649,0.9998987259137406
twi,0.9998471199110717,0.9999867798296475,0.9999809192932196,0.9996752379782535,0.999872514253048
swa,0.9999883806392132,0.9999419951028713,0.9999428157542167,0.9996012151830042,0.9998686016698264
zul,0.9996197360569041,0.9999149244591373,0.9999793830344036,0.9999360471762929,0.9998625226816845
fon,0.9997441509748649,0.9999491393356031,0.9998693915329259,0.99987941992983,0.999860525443306
bam,0.9995882329703043,0.9999716821355417,0.9999425595375794,0.9998673365188502,0.9998424527905688
yor,0.9995328506201588,0.9999259371260755,0.9999611862452321,0.99988698361967,0.999826739402784
wol,0.9994963831575934,0.9999324144698635,0.9999586457413635,0.9998748152212068,0.9998155646475068
mos,0.9997842251124004,0.9999637619639337,0.9999429504566715,0.9995462465378088,0.9998092960177036
sna,0.9993425056401244,0.9999471489669942,0.9999032508464887,0.9999553262439698,0.9997870579243942
pcm,0.9999299766241244,0.99996576211824,0.9999222155709149,0.9992973266119596,0.9997788202313097
hau,0.999354759960603,0.9999848323337716,0.9998320269419385,0.999919550984769,0.9997727925552705
xho,0.9990121167162772,0.9999088416691864,0.9998430934688913,0.9999425174957699,0.9996766423375312
ewe,0.9998620909180451,0.9999684004483612,0.9999614965652303,0.9980873722363914,0.999469840042007
bbj,0.9993221503288495,0.9999794194266134,0.9993879067614849,0.9987934156521338,0.9993707230422704
