,PER,DATE,ORG,LOC,Mean
luo,0.8951822770265588,0.9771701863312544,0.9791683270199796,0.9784319828730795,0.9574881933127181
sna,0.8883919914072427,0.9888388656049854,0.9783481808021122,0.9731690092915081,0.957187011776462
twi,0.8835796457896992,0.9840485558093779,0.9858748680404866,0.9740442806468959,0.9568868375716149
ibo,0.8943298529808797,0.9905883592416539,0.9733163993322446,0.9669838260484505,0.9563046094008072
xho,0.8885159108826189,0.9858144907443053,0.9768949224976664,0.9715576798190811,0.955695750985918
zul,0.8889010480027884,0.9800647109810895,0.9809983125090689,0.9721462016487302,0.9555275682854192
nya,0.8840390912198475,0.9779278263202517,0.9819519678105553,0.9744561605463454,0.95459376147425
kin,0.8752752335817345,0.9840352424439723,0.9810954142276304,0.9761630224701366,0.9541422281808685
mos,0.8916402316585086,0.9753818653715705,0.9756078220333452,0.9666331384973333,0.9523157643901894
ewe,0.8916173168521783,0.9664257190741973,0.978828098634515,0.9698247470497826,0.9516739704026683
tsn,0.8880107779159752,0.9847841632264344,0.9756959015947051,0.9569020084777672,0.9513482128037205
lug,0.8848338401605808,0.9783813400194062,0.9685402581159753,0.9716045247011471,0.9508399907492774
wol,0.8787526622227888,0.9761734778368016,0.9752694101696071,0.9636725590995445,0.9484670273321856
bbj,0.8942154366034474,0.9627672463068215,0.9744749141784346,0.9557689695242947,0.9468066416532495
yor,0.8767297237111871,0.9717981457499988,0.9814696414138948,0.9537157719909309,0.9459283207165029
fon,0.888248270463208,0.9565990974748694,0.9748803327193026,0.9573953518934487,0.9442807631377071
bam,0.869229528202602,0.9718417497006011,0.9586910331673263,0.9652844756564742,0.9412616966817509
swa,0.8825610708685367,0.9386875832584729,0.9646020869876579,0.9646689307904768,0.937629917976286
hau,0.8898517960285651,0.9373320300125948,0.9762049925520356,0.9450196810389874,0.9371021249080457
pcm,0.8907105877712614,0.92278540138326,0.9506152694288533,0.9642185150592314,0.9320824434106516
