,PER,DATE,ORG,LOC,Mean
twi,0.8441873542007703,0.9739962383641951,0.97945341020048,0.9605119557210428,0.9395372396216221
luo,0.853777222753482,0.9633586469171047,0.9729980279938327,0.9661530101733034,0.9390717269594306
sna,0.8451292407415385,0.9834280919655233,0.9675353457137623,0.9478345223554211,0.9359818001940613
ibo,0.8513967879008244,0.9845538802652753,0.9610408660539265,0.9401533403041383,0.9342862186310411
nya,0.8398822335815957,0.9684730397476902,0.9746561683361086,0.9533910606958851,0.9341006255903199
xho,0.8484373006074563,0.9761214298793981,0.965378069472404,0.9438597184106666,0.9334491295924813
zul,0.8444139464011652,0.9693856396352404,0.9704860362789554,0.9453681086869427,0.9324134327505759
lug,0.8433042752063937,0.9655890782190764,0.953508673479593,0.9669804680431611,0.932345623737056
ewe,0.8543891603676724,0.9591609128902622,0.9688777248228151,0.9460214315585207,0.9321123074098177
kin,0.8186331622929326,0.9750355539770132,0.9721360164208406,0.9597875768329375,0.9313980773809309
tsn,0.8396713612663056,0.974780365197268,0.9680811497942098,0.93399768915108,0.9291326413522158
mos,0.847805214578058,0.9617025224219549,0.9658755993278825,0.9374802101662865,0.9282158866235455
wol,0.8341041703215187,0.9637584495037295,0.9652842132032023,0.9344715390594996,0.9244045930219875
bam,0.8200292390427811,0.9609552224441222,0.9508133179524435,0.9423185493357212,0.918529082193767
yor,0.832996682841398,0.9575920552708448,0.9685817713408302,0.9141887752508484,0.9183398211759803
bbj,0.8461324392470577,0.9429374935908164,0.9592701792594547,0.9191292504340366,0.9168673406328413
fon,0.8477327238453526,0.9329472806203161,0.9591419419428688,0.9179798590237902,0.9144504513580819
swa,0.8357952714205782,0.9171981960548505,0.9448548136190931,0.9483238265237328,0.9115430269045636
hau,0.8430453625408008,0.9070837501884818,0.9628559966213094,0.9033069182621902,0.9040730069031955
pcm,0.8438373913816909,0.8947265389863382,0.9324287420402495,0.9390822491127572,0.9025187303802589
