,LOC,ORG,PER,DATE,Mean
lug,0.8898971017610446,0.8157351330825876,0.8648545581407511,,0.8568289309947944
nya,0.822315582511566,0.8313059563269287,0.9135389999253274,,0.8557201795879408
luo,0.8745978850531534,0.808965810980635,0.8394596862208014,,0.8410077940848631
sna,0.7966221006360755,0.8322863989407935,0.8642684022032101,,0.8310589672600264
twi,0.8244421151280142,0.8055353113737939,0.8593851541571452,,0.8297875268863177
ibo,0.8244883126724115,0.7818870836493873,0.8508945368625586,,0.8190899777281192
kin,0.865535121967601,0.7804962145900283,0.8083154217542557,,0.8181155861039616
zul,0.8135584506096745,0.8444201101157095,0.7785910840765641,,0.8121898816006493
hau,0.7385971965276104,0.8218106977173427,0.8542062118938697,,0.804871368712941
tsn,0.7912724758045234,0.8151430277034858,0.7948358680560849,,0.800417123854698
bam,0.8308820914563627,0.7243468750420595,0.8305122521875477,,0.7952470728953234
swa,0.7533236807670367,0.7479458018418746,0.8399878152896936,,0.780419099299535
wol,0.7329119259095396,0.8010918079913996,0.8041883950887149,,0.7793973763298846
mos,0.7629802392669076,0.735830401175598,0.8044638359361121,,0.7677581587928725
xho,0.7775745236388277,0.8138268989890487,0.6999600302117992,,0.7637871509465586
ewe,0.7257946428411565,0.7735807597592624,0.7665060362663766,,0.7552938129555985
fon,0.7374959300434304,0.7010073037133351,0.7595604848148879,,0.732687906190551
pcm,0.6974360946469561,0.5890937121346025,0.8281872377847547,,0.7049056815221045
bbj,0.633707345606286,0.6843743323602942,0.6880966585955351,,0.6687261121873718
yor,0.614275772744462,0.6735352128278903,0.6615163005134133,,0.6497757620285886
