,PER,LOC,ORG,DATE,SWD_mean
bam,,0.007977191701229458,0.010059008393000113,,0.009018100047114785
bbj,0.012163527843767952,0.00786671901050795,0.006759895927643811,,0.008930047593973237
ewe,0.01352667724040657,,0.00646753337514383,,0.0099971053077752
fon,0.011995140844192065,0.00794293386843492,0.007305316568363196,,0.009081130426996728
hau,0.013460817538543779,0.00886996465305856,0.006779227279821498,,0.009703336490474612
ibo,,0.008266535678558284,0.0059622693756864464,,0.007114402527122365
kin,0.012996322865546972,0.007664305533126026,0.006693315462598548,,0.009117981287090515
lug,0.016186314179094552,,0.0072145633707805246,,0.011700438774937538
luo,0.012509197757026413,,0.010119041278812801,,0.011314119517919607
mos,0.01235822317084967,0.008004309039733926,0.006707784635636926,,0.009023438948740173
nya,0.013998427237311262,0.008219856256346247,0.006891687161441951,,0.00970332355169982
pcm,0.01263416086203506,0.009268564598642115,0.01051099544747558,,0.010804573636050918
sna,0.013238247825938743,0.007391424042907602,0.008039752901822794,,0.00955647492355638
swa,0.013130729226759286,0.008827084448512323,0.009538625261484412,,0.010498812978918673
tsn,,0.008621268953447725,0.007011169584529853,,0.007816219268988789
twi,0.012633608652322437,0.00746683693569139,0.005395869981384749,,0.008498771856466192
wol,0.013426655027615197,0.007653899160686706,0.006903718877310894,,0.009328091021870932
xho,0.012747351512189198,0.007878580996248274,,,0.010312966254218736
yor,,0.008602238582170685,0.0071872968819661764,,0.00789476773206843
zul,0.012258792654392892,0.008934360291277699,,,0.010596576472835295
