layer,model,rank_type,language,cosine,config
1,xlmr,top5,luo,0.9999453361691608,use1_use0_con2_max500_bat64
1,xlmr,top5,twi,0.9999389664247883,use1_use0_con2_max500_bat64
1,xlmr,top5,kin,0.9999170900897245,use1_use0_con2_max500_bat64
1,xlmr,top5,nya,0.9998834350420737,use1_use0_con2_max500_bat64
1,xlmr,top5,tsn,0.999864675803707,use1_use0_con2_max500_bat64
1,xlmr,worst5,fon,0.9992371003115755,use1_use0_con2_max500_bat64
1,xlmr,worst5,bam,0.9993817648086852,use1_use0_con2_max500_bat64
1,xlmr,worst5,bbj,0.9994684732338577,use1_use0_con2_max500_bat64
1,xlmr,worst5,hau,0.9995632582890445,use1_use0_con2_max500_bat64
1,xlmr,worst5,lug,0.9996739266382346,use1_use0_con2_max500_bat64
2,xlmr,top5,luo,0.9999931635380025,use1_use0_con2_max500_bat64
2,xlmr,top5,kin,0.9999921358171338,use1_use0_con2_max500_bat64
2,xlmr,top5,twi,0.9999884825138872,use1_use0_con2_max500_bat64
2,xlmr,top5,ewe,0.9999854948449715,use1_use0_con2_max500_bat64
2,xlmr,top5,tsn,0.9999852377976608,use1_use0_con2_max500_bat64
2,xlmr,worst5,bam,0.999926710021058,use1_use0_con2_max500_bat64
2,xlmr,worst5,fon,0.9999267273649465,use1_use0_con2_max500_bat64
2,xlmr,worst5,bbj,0.999941044976862,use1_use0_con2_max500_bat64
2,xlmr,worst5,lug,0.9999477080864883,use1_use0_con2_max500_bat64
2,xlmr,worst5,wol,0.9999552825577693,use1_use0_con2_max500_bat64
3,xlmr,top5,kin,0.9999956045465637,use1_use0_con2_max500_bat64
3,xlmr,top5,twi,0.9999949302264257,use1_use0_con2_max500_bat64
3,xlmr,top5,nya,0.9999939811806497,use1_use0_con2_max500_bat64
3,xlmr,top5,zul,0.9999938737403017,use1_use0_con2_max500_bat64
3,xlmr,top5,tsn,0.9999936305421203,use1_use0_con2_max500_bat64
