,PER,ORG,DATE,LOC
bam,0.9999945163726807,0.9999781250953674,0.9999841451644897,0.9999797344207764
bbj,0.9999896287918091,0.9999933242797852,0.9999883770942688,0.9999868869781494
ewe,0.9999895095825195,0.9999938011169434,0.999985933303833,0.9999936819076538
fon,0.9999887347221375,0.9999909400939941,0.9999704360961914,0.9999787211418152
hau,0.9999922513961792,0.9999876022338867,0.9999743700027466,0.9999879598617554
ibo,0.9999953508377075,0.9999898672103882,0.9999793767929077,0.9999852776527405
kin,0.9999969005584717,0.9999967217445374,0.9999969601631165,0.9999950528144836
lug,0.9999983310699463,0.9999875426292419,0.9999932646751404,0.9999945759773254
luo,0.9999961853027344,0.999994158744812,0.9999922513961792,0.9999945163726807
mos,0.9999933838844299,0.9999948740005493,0.9999797344207764,0.9999885559082031
nya,0.9999962449073792,0.999995768070221,0.9999947547912598,0.9999939799308777
pcm,0.9999956488609314,0.9999740719795227,0.9999847412109375,0.9999932050704956
sna,0.9999960064888,0.9999962449073792,0.9999948143959045,0.9999952912330627
swa,0.9999942183494568,0.9999827742576599,0.999972403049469,0.9999927282333374
tsn,0.9999963045120239,0.9999886751174927,0.9999967813491821,0.9999930262565613
twi,0.999995768070221,0.999994695186615,0.999988317489624,0.999990701675415
wol,0.9999892711639404,0.9999933242797852,0.9999930262565613,0.9999902248382568
xho,0.9999933242797852,0.9999955892562866,0.9999963641166687,0.9999929070472717
yor,0.9999925494194031,0.9999935030937195,0.9999809265136719,0.9999862313270569
zul,0.9999952912330627,0.9999964833259583,0.9999926090240479,0.9999935626983643
